id,iteration,target_feature,pseudo_feature,actual_feature,distance,selection_method,is_valid,target_label,group_key
job_113_Mn_fe_-1.432_n4_generated_crystals_cif__gen_1,5,-2.1,-2.0652999877929688,-1.9251861572265625,0.0347000122070313,greedy,0,0,LiMn2O4
job_069_Mn_fe_-1.295_n4_generated_crystals_cif__gen_2,5,-2.1,-2.13580584526062,-1.9959614276885984,0.03580584526062,greedy,0,0,LiMn2O4
job_212_Cr_fe_-1.473_n4_generated_crystals_cif__gen_2,5,-2.1,-2.137173891067505,-2.204835891723633,0.0371738910675047,greedy,0,0,LiCr2O4
job_061_Mn_fe_-1.231_n4_generated_crystals_cif__gen_3,5,-2.1,-2.0616745948791504,-1.899943828582764,0.0383254051208497,greedy,0,0,LiMn2O4
job_066_Mn_fe_-1.023_n4_generated_crystals_cif__gen_1,5,-2.1,-2.058509111404419,-1.9014478921890257,0.0414908885955811,greedy,0,0,LiMn2O4
job_094_Cr_fe_-0.989_n4_generated_crystals_cif__gen_0,5,-2.1,-2.145735263824463,-2.136093616485596,0.0457352638244628,greedy,1,1,LiCr2O4
job_113_Mn_fe_-1.432_n4_generated_crystals_cif__gen_2,5,-2.1,-2.14912486076355,-1.9988868236541748,0.0491248607635497,greedy,0,0,LiMn2O4
job_069_Mn_fe_-1.295_n4_generated_crystals_cif__gen_0,6,-2.1,-2.0885448455810547,-1.9121254682540887,0.0114551544189454,greedy,0,0,LiMn2O4
job_017_Mn_fe_-1.234_n4_generated_crystals_cif__gen_2,6,-2.1,-2.0855984687805176,-2.008680820465088,0.0144015312194825,greedy,0,0,LiMn2O4
job_125_Mn_fe_-1.190_n4_generated_crystals_cif__gen_2,6,-2.1,-2.076873302459717,-1.8433979749679563,0.0231266975402832,greedy,0,0,LiMn2O4
job_086_Mn_fe_-0.988_n4_generated_crystals_cif__gen_0,6,-2.1,-2.1278297901153564,-1.930472493171692,0.0278297901153563,greedy,0,0,LiMn2O4
job_176_Mn_fe_-0.980_n4_generated_crystals_cif__gen_3,6,-2.1,-2.0714173316955566,-1.9345104694366453,0.0285826683044434,greedy,0,0,LiMn2O4
job_148_Mn_fe_-0.904_n4_generated_crystals_cif__gen_3,6,-2.1,-2.070793867111206,-2.0083227157592773,0.029206132888794,greedy,0,0,LiMn2O4
job_232_Mn_fe_-1.004_n4_generated_crystals_cif__gen_1,6,-2.1,-2.0696749687194824,-2.0107791423797607,0.0303250312805176,greedy,0,0,LiMn2O4
job_154_Mn_fe_-1.207_n4_generated_crystals_cif__gen_1,6,-2.1,-2.0672218799591064,-2.0003502368927,0.0327781200408936,greedy,0,0,LiMn2O4
job_176_Mn_fe_-0.980_n4_generated_crystals_cif__gen_0,6,-2.1,-2.064835548400879,-2.0098371505737305,0.0351644515991211,greedy,0,0,LiMn2O4
job_134_Mn_fe_-0.810_n4_generated_crystals_cif__gen_0,6,-2.1,-2.0640618801116943,-2.003242492675781,0.0359381198883057,greedy,0,0,LiMn2O4
job_154_Mn_fe_-1.207_n4_generated_crystals_cif__gen_2,6,-2.1,-2.061960458755493,-2.0031816959381104,0.0380395412445069,greedy,0,0,LiMn2O4
job_030_Mn_fe_-1.234_n4_generated_crystals_cif__gen_3,6,-2.1,-2.149733304977417,-1.9887442588806152,0.0497333049774169,greedy,0,0,LiMn2O4
job_234_Cr_fe_-1.123_n4_generated_crystals_cif__gen_3,6,-2.1,-2.198882341384888,-2.139469623565674,0.098882341384888,greedy,1,1,LiCr2O4
job_092_Cr_fe_-1.075_n4_generated_crystals_cif__gen_3,6,-2.1,-2.2126989364624023,-2.1069674491882324,0.1126989364624022,greedy,1,1,LiCr2O4
job_106_Mn_fe_-1.140_n4_generated_crystals_cif__gen_3,6,-2.1,-1.9704790115356443,-1.951714038848877,0.1295209884643557,greedy,0,0,LiMn2O4
job_195_Mn_fe_-1.284_n4_generated_crystals_cif__gen_3,6,-2.1,-1.96747636795044,-2.015247106552124,0.1325236320495604,greedy,0,0,LiMn2O4
job_201_Cr_fe_-1.216_n4_generated_crystals_cif__gen_2,7,-2.1,-2.1834757328033447,-2.0675125122070312,0.0834757328033446,greedy,1,1,LiCr2O4
job_216_Cr_fe_-0.890_n4_generated_crystals_cif__gen_0,7,-2.1,-2.2028074264526367,-2.2009010314941406,0.1028074264526366,greedy,0,0,LiCr2O4
