id,iteration,target_feature,pseudo_feature,actual_feature,distance,selection_method,is_valid,target_label,group_key
job_195_Mn_fe_-1.284_n4_generated_crystals_cif__gen_3,5,-2.1,-2.098489284515381,-2.015247106552124,0.0015107154846192,dropout,0,0,LiMn2O4
job_080_Mn_fe_-1.081_n4_generated_crystals_cif__gen_2,5,-2.1,-2.101539373397827,-2.017192840576172,0.001539373397827,dropout,0,0,LiMn2O4
job_105_Mn_fe_-0.898_n4_generated_crystals_cif__gen_0,5,-2.1,-2.098421573638916,-2.0049145221710205,0.001578426361084,dropout,0,0,LiMn2O4
job_195_Mn_fe_-1.284_n4_generated_crystals_cif__gen_1,5,-2.1,-2.097916841506958,-2.023439645767212,0.002083158493042,dropout,1,1,LiMn2O4
job_118_Mn_fe_-1.458_n4_generated_crystals_cif__gen_0,5,-2.1,-2.1022374629974365,-2.009093761444092,0.0022374629974364,dropout,0,0,LiMn2O4
job_180_Ti_fe_-0.903_n4_generated_crystals_cif__gen_0,6,-2.1,-3.2709572315216064,-3.166663885116577,1.1709572315216064,dropout,0,0,LiTi2O4
job_131_Al_fe_-1.160_n4_generated_crystals_cif__gen_2,6,-2.1,-2.5877344608306885,-2.906257390975952,0.4877344608306884,dropout,0,0,LiAl2O4
job_122_Al_fe_-1.402_n4_generated_crystals_cif__gen_1,6,-2.1,-3.118581295013428,-3.153981924057007,1.018581295013428,dropout,0,0,LiAl2O4
job_099_Ni_fe_-1.343_n4_generated_crystals_cif__gen_3,6,-2.1,-1.2130942344665527,-1.0807764530181885,0.8869057655334474,dropout,0,0,Li(NiO2)2
job_032_Co_fe_-1.386_n4_generated_crystals_cif__gen_0,6,-2.1,-1.393900990486145,-1.4978969097137451,0.7060990095138551,dropout,0,0,Li(CoO2)2
job_191_Ti_fe_-0.867_n4_generated_crystals_cif__gen_0,6,-2.1,-3.0079152584075928,-3.1645193099975586,0.9079152584075928,dropout,0,0,LiTi2O4
job_010_Al_fe_-1.346_n4_generated_crystals_cif__gen_0,6,-2.1,-3.078315734863281,-3.161445379257202,0.9783157348632808,dropout,0,0,LiAl2O4
job_114_Al_fe_-1.252_n4_generated_crystals_cif__gen_0,6,-2.1,-2.7918262481689453,-2.883883237838745,0.6918262481689452,dropout,0,0,LiAl2O4
job_092_Cr_fe_-1.075_n4_generated_crystals_cif__gen_1,6,-2.1,-2.101264953613281,-2.1052308082580566,0.0012649536132807,dropout,1,1,LiCr2O4
