id,iteration,target_feature,pseudo_feature,actual_feature,distance,selection_method,P_hit,U_i,group_key,mode,is_valid,target_label
job_113_Mn_fe_-1.432_n4_generated_crystals_cif__gen_0,15,-2.1,-1.9024032354354856,-1.925455570220948,0.1975967645645144,gated_ta_dpp,0.1679972781965727,0.1226278057487941,LiMn2O4,dpp_diverse,0,0
job_174_Ti_fe_-1.427_n4_generated_crystals_cif__gen_2,15,-2.1,-3.703993320465088,-3.1716983318328857,-1.6039933204650878,gated_ta_dpp,0.0227012224258205,0.9371357368016702,LiTi2O4,dpp_diverse,0,0
job_245_Al_fe_-1.035_n4_generated_crystals_cif__gen_3,15,-2.1,-2.62067985534668,-2.941917896270752,-0.52067985534668,gated_ta_dpp,0.0664433894204995,0.3275938956012508,LiAl2O4,dpp_diverse,0,0
job_133_Mn_fe_-1.385_n4_generated_crystals_cif__gen_3,15,-2.1,-1.9729050397872925,-1.9298725128173828,0.1270949602127076,gated_ta_dpp,0.1491659494065463,0.16725512084356,LiMn2O4,dpp_diverse,0,0
job_187_Ni_fe_-0.981_n4_generated_crystals_cif__gen_3,15,-2.1,-0.4693877696990967,-0.8788166642189026,1.6306122303009034,gated_ta_dpp,0.0235739039196559,0.6650687957541345,Li(NiO2)2,dpp_diverse,0,0
job_113_Mn_fe_-1.432_n4_generated_crystals_cif__gen_1,15,-2.1,-1.940973162651062,-1.9251861572265625,0.159026837348938,gated_ta_dpp,0.142429626850788,0.171397385451367,LiMn2O4,dpp_diverse,0,0
job_101_Mg_fe_-1.339_n4_generated_crystals_cif__gen_2,15,-2.1,-2.0001325607299805,-1.986666798591613,0.0998674392700196,gated_ta_dpp,0.0847126743922623,0.3218196502927366,LiMg2O4,dpp_diverse,0,0
job_086_Mn_fe_-0.988_n4_generated_crystals_cif__gen_3,15,-2.1,-1.8974175453186035,-1.9542670249938965,0.2025824546813965,gated_ta_dpp,0.1407532116045419,0.1631042375520067,LiMn2O4,dpp_diverse,0,0
job_106_Mn_fe_-1.140_n4_generated_crystals_cif__gen_3,16,-2.1,-1.9827334880828853,-1.951714038848877,0.1172665119171145,gated_ta_dpp,0.3311189828334815,0.0548043152110362,LiMn2O4,threshold_greedy,0,0
job_118_Mn_fe_-1.458_n4_generated_crystals_cif__gen_3,16,-2.1,-1.949350357055664,-1.945816159248352,0.150649642944336,gated_ta_dpp,0.254861955243071,0.0845295133816915,LiMn2O4,threshold_greedy,0,0
job_195_Mn_fe_-1.284_n4_generated_crystals_cif__gen_0,16,-2.1,-1.967612624168396,-1.953479528427124,0.1323873758316041,gated_ta_dpp,0.2532920345941155,0.107560898545316,LiMn2O4,threshold_greedy,0,0
job_085_Mg_fe_-0.837_n4_generated_crystals_cif__gen_2,16,-2.1,-2.1488614082336426,-1.991632938385009,-0.0488614082336424,gated_ta_dpp,0.237305783251509,0.1432760107585874,LiMg2O4,threshold_greedy,0,0
job_227_Mg_fe_-1.196_n4_generated_crystals_cif__gen_3,16,-2.1,-2.240915536880493,-2.193936347961426,-0.140915536880493,gated_ta_dpp,0.2316784866088308,0.1213279682217823,LiMg2O4,threshold_greedy,0,0
job_164_Mn_fe_-1.449_n4_generated_crystals_cif__gen_2,16,-2.1,-1.9639731645584104,-1.9216485023498533,0.1360268354415896,gated_ta_dpp,0.2087570978608555,0.1460385173153136,LiMn2O4,threshold_greedy,0,0
job_155_Mg_fe_-1.104_n4_generated_crystals_cif__gen_3,16,-2.1,-2.282055139541626,-2.2088632583618164,-0.1820551395416259,gated_ta_dpp,0.2082900845123658,0.1121250763402112,LiMg2O4,threshold_greedy,0,0
job_024_Mg_fe_-0.880_n4_generated_crystals_cif__gen_0,16,-2.1,-2.270436763763428,-2.180685520172119,-0.1704367637634281,gated_ta_dpp,0.18512214669266,0.1584816260240364,LiMg2O4,threshold_greedy,0,0
job_080_Mn_fe_-1.081_n4_generated_crystals_cif__gen_3,16,-2.1,-1.9374911785125728,-1.919992208480835,0.1625088214874273,gated_ta_dpp,0.1781804695915481,0.1719749551892692,LiMn2O4,threshold_greedy,0,0
job_125_Mn_fe_-1.190_n4_generated_crystals_cif__gen_2,16,-2.1,-1.897244930267334,-1.8433979749679563,0.2027550697326661,gated_ta_dpp,0.1660555363425545,0.1705458389740748,LiMn2O4,threshold_greedy,0,0
job_181_Mg_fe_-1.158_n4_generated_crystals_cif__gen_0,16,-2.1,-2.2933690547943115,-2.1844799518585205,-0.1933690547943114,gated_ta_dpp,0.1446361632332902,0.2173405201397284,LiMg2O4,threshold_greedy,0,0
job_086_Mn_fe_-0.988_n4_generated_crystals_cif__gen_0,16,-2.1,-1.942717432975769,-1.930472493171692,0.157282567024231,gated_ta_dpp,0.1414851172695037,0.2351049385591185,LiMn2O4,threshold_greedy,0,0
job_011_Mg_fe_-1.305_n4_generated_crystals_cif__gen_0,16,-2.1,-2.274698734283448,-2.179306745529175,-0.1746987342834476,gated_ta_dpp,0.1413759957352049,0.2304981450257355,LiMg2O4,threshold_greedy,1,1
job_172_Mn_fe_-1.032_n4_generated_crystals_cif__gen_1,16,-2.1,-2.0717389583587646,-2.029231548309326,0.0282610416412354,gated_ta_dpp,0.1391250833639972,0.2568907652031168,LiMn2O4,threshold_greedy,1,1
job_098_Mg_fe_-1.184_n4_generated_crystals_cif__gen_1,16,-2.1,-2.265763521194458,-2.2197582721710205,-0.1657635211944579,gated_ta_dpp,0.1385517308042106,0.2389754955621857,LiMg2O4,threshold_greedy,0,0
job_223_Mg_fe_-1.268_n4_generated_crystals_cif__gen_1,16,-2.1,-2.3296706676483154,-2.228058099746704,-0.2296706676483153,gated_ta_dpp,0.1367623905738317,0.2192958507877997,LiMg2O4,threshold_greedy,0,0
job_036_Mg_fe_-1.056_n4_generated_crystals_cif__gen_1,17,-2.1,-2.130835056304932,-2.262425184249878,-0.0308350563049319,gated_ta_dpp,0.3802060237402561,0.0835790452909501,LiMg2O4,dpp_diverse,0,0
job_172_Mn_fe_-1.032_n4_generated_crystals_cif__gen_3,17,-2.1,-1.9822087287902832,-1.903335690498352,0.1177912712097168,gated_ta_dpp,0.2725875826742445,0.1050938445887435,LiMn2O4,dpp_diverse,0,0
job_047_Mg_fe_-0.887_n4_generated_crystals_cif__gen_3,17,-2.1,-2.013494968414306,-2.191573143005371,0.0865050315856938,gated_ta_dpp,0.25905068270811,0.1292126882942615,LiMg2O4,dpp_diverse,0,0
job_101_Mg_fe_-1.339_n4_generated_crystals_cif__gen_1,17,-2.1,-2.2326977252960205,-2.1796176433563232,-0.1326977252960204,gated_ta_dpp,0.2603723640027291,0.1042991939293596,LiMg2O4,dpp_diverse,1,1
job_011_Mg_fe_-1.305_n4_generated_crystals_cif__gen_2,17,-2.1,-2.0105948448181152,-2.2273149490356445,0.0894051551818848,gated_ta_dpp,0.2282661722618075,0.1533436574096597,LiMg2O4,dpp_diverse,0,0
job_163_Mg_fe_-0.801_n4_generated_crystals_cif__gen_3,17,-2.1,-2.0344767570495605,-2.216045379638672,0.0655232429504395,gated_ta_dpp,0.2259295958575779,0.1606812046453259,LiMg2O4,dpp_diverse,0,0
job_183_Ti_fe_-1.203_n4_generated_crystals_cif__gen_0,17,-2.1,-3.163961887359619,-3.196150064468384,-1.063961887359619,gated_ta_dpp,0.033738011158626,0.9620703817334828,LiTi2O4,dpp_diverse,0,0
job_164_Mn_fe_-1.449_n4_generated_crystals_cif__gen_1,17,-2.1,-1.9552903175354004,-1.9572625160217283,0.1447096824645997,gated_ta_dpp,0.1244884729154255,0.3102525321110239,LiMn2O4,dpp_diverse,0,0
job_010_Al_fe_-1.346_n4_generated_crystals_cif__gen_3,17,-2.1,-3.086552381515503,-3.1556925773620605,-0.9865523815155028,gated_ta_dpp,0.0372107629447523,0.842985696247174,LiAl2O4,dpp_diverse,0,0
job_189_Mg_fe_-1.493_n4_generated_crystals_cif__gen_1,17,-2.1,-2.218979835510254,-2.177410125732422,-0.1189798355102538,gated_ta_dpp,0.1724973058909997,0.2124103837410922,LiMg2O4,dpp_diverse,1,1
job_218_Ni_fe_-1.221_n4_generated_crystals_cif__gen_2,17,-2.1,-1.1888842582702637,-0.9798018932342528,0.9111157417297364,gated_ta_dpp,0.0410880487985818,0.7339201199356772,Li(NiO2)2,dpp_diverse,0,0
job_119_Ti_fe_-1.262_n4_generated_crystals_cif__gen_1,17,-2.1,-3.1813459396362305,-3.220386028289795,-1.0813459396362304,gated_ta_dpp,0.0328654764691666,1.0,LiTi2O4,dpp_diverse,0,0
job_197_Mn_fe_-0.871_n4_generated_crystals_cif__gen_1,17,-2.1,-1.8619039058685305,-1.8706523180007928,0.2380960941314696,gated_ta_dpp,0.0990767045417522,0.3816121522313737,LiMn2O4,dpp_diverse,0,0
job_062_Mg_fe_-0.803_n4_generated_crystals_cif__gen_0,17,-2.1,-2.155000925064087,-2.1998074054718018,-0.0550009250640868,gated_ta_dpp,0.1356890645027044,0.2938702416328355,LiMg2O4,dpp_diverse,0,0
job_117_Ti_fe_-0.811_n4_generated_crystals_cif__gen_0,17,-2.1,-2.7465858459472656,-3.131124258041382,-0.6465858459472655,gated_ta_dpp,0.0429205505064393,0.8788612494683513,LiTi2O4,dpp_diverse,0,0
job_062_Mg_fe_-0.803_n4_generated_crystals_cif__gen_1,17,-2.1,-2.064958095550537,-2.113800525665283,0.0350419044494629,gated_ta_dpp,0.1310773692724267,0.3066405275385688,LiMg2O4,dpp_diverse,1,1
job_143_Mg_fe_-1.457_n4_generated_crystals_cif__gen_1,18,-2.1,-2.1022162437438965,-2.2118492126464844,-0.0022162437438963,gated_ta_dpp,0.3920049771680157,0.1022315727333654,LiMg2O4,dpp_diverse,0,0
job_230_Mg_fe_-1.419_n4_generated_crystals_cif__gen_3,18,-2.1,-2.0399415493011475,-2.2055721282958984,0.0600584506988526,gated_ta_dpp,0.3922893488046801,0.093032439806963,LiMg2O4,dpp_diverse,0,0
job_233_Mn_fe_-1.136_n4_generated_crystals_cif__gen_0,18,-2.1,-2.0221221446990967,-1.902867078781128,0.0778778553009034,gated_ta_dpp,0.2201882346424245,0.1851490948571031,LiMn2O4,dpp_diverse,0,0
job_076_Mg_fe_-1.074_n4_generated_crystals_cif__gen_0,18,-2.1,-2.0351457595825195,-2.200692653656006,0.0648542404174805,gated_ta_dpp,0.3085245156855118,0.1261330525586286,LiMg2O4,dpp_diverse,0,0
job_173_Mg_fe_-1.290_n4_generated_crystals_cif__gen_2,18,-2.1,-2.120794773101806,-2.2078213691711426,-0.0207947731018061,gated_ta_dpp,0.2865540979733861,0.1446756451639503,LiMg2O4,dpp_diverse,0,0
job_021_Mg_fe_-1.413_n4_generated_crystals_cif__gen_0,18,-2.1,-1.998087167739868,-2.307190656661988,0.1019128322601321,gated_ta_dpp,0.2840103237622734,0.1265792852733835,LiMg2O4,dpp_diverse,0,0
job_119_Ti_fe_-1.262_n4_generated_crystals_cif__gen_3,18,-2.1,-3.413468360900879,-3.179781913757324,-1.3134683609008788,gated_ta_dpp,0.0292509427145143,0.9947858586030118,LiTi2O4,dpp_diverse,0,0
job_178_Mg_fe_-1.353_n4_generated_crystals_cif__gen_1,18,-2.1,-2.11659574508667,-2.1866466999053955,-0.0165957450866698,gated_ta_dpp,0.2121439662220889,0.2004199280979532,LiMg2O4,dpp_diverse,0,0
job_245_Al_fe_-1.035_n4_generated_crystals_cif__gen_0,18,-2.1,-3.313382625579834,-3.115439176559448,-1.213382625579834,gated_ta_dpp,0.0318726072512254,0.8115896991100323,LiAl2O4,dpp_diverse,0,0
job_021_Mg_fe_-1.413_n4_generated_crystals_cif__gen_3,18,-2.1,-2.1374154090881348,-2.1637938022613525,-0.0374154090881346,gated_ta_dpp,0.1686025593913355,0.2541156804475036,LiMg2O4,dpp_diverse,1,1
job_194_Ni_fe_-1.199_n4_generated_crystals_cif__gen_1,18,-2.1,-0.5997236967086792,-0.9629971981048584,1.500276303291321,gated_ta_dpp,0.0247757904529238,0.8584418579499451,Li(NiO2)2,dpp_diverse,0,0
job_192_Mg_fe_-1.475_n4_generated_crystals_cif__gen_0,18,-2.1,-2.1092233657836914,-2.177951097488404,-0.0092233657836913,gated_ta_dpp,0.1584252422674897,0.2724216856650599,LiMg2O4,dpp_diverse,1,1
job_001_Ti_fe_-1.307_n4_generated_crystals_cif__gen_0,18,-2.1,-3.4871771335601807,-3.1877970695495605,-1.3871771335601806,gated_ta_dpp,0.0278644751547281,1.0,LiTi2O4,dpp_diverse,0,0
job_191_Ti_fe_-0.867_n4_generated_crystals_cif__gen_3,18,-2.1,-3.565649509429932,-3.222399473190308,-1.465649509429932,gated_ta_dpp,0.0263938528327758,0.9862059428374494,LiTi2O4,dpp_diverse,0,0
job_007_Mg_fe_-1.079_n4_generated_crystals_cif__gen_0,18,-2.1,-2.0035324096679688,-2.2938599586486816,0.0964675903320313,gated_ta_dpp,0.1406609194329371,0.3007264661416802,LiMg2O4,dpp_diverse,0,0
job_241_Co_fe_-1.145_n4_generated_crystals_cif__gen_0,18,-2.1,-0.7298859357833862,-1.3064260482788086,1.370114064216614,gated_ta_dpp,0.0271315071079641,0.7834212248690974,Li(CoO2)2,dpp_diverse,0,0
job_128_Mg_fe_-0.915_n4_generated_crystals_cif__gen_2,19,-2.1,-2.2254436016082764,-2.163269519805908,-0.1254436016082762,gated_ta_dpp,0.2448578595226621,0.1737400327887457,LiMg2O4,dpp_diverse,1,1
job_222_Ti_fe_-0.813_n4_generated_crystals_cif__gen_1,19,-2.1,-3.2494144439697266,-3.1792142391204834,-1.1494144439697265,gated_ta_dpp,0.0336805355586782,0.9892776507361284,LiTi2O4,dpp_diverse,0,0
job_114_Al_fe_-1.252_n4_generated_crystals_cif__gen_1,19,-2.1,-3.297609329223633,-3.1561853885650635,-1.1976093292236327,gated_ta_dpp,0.0323105294742623,1.0,LiAl2O4,dpp_diverse,0,0
job_239_Mg_fe_-1.280_n4_generated_crystals_cif__gen_2,19,-2.1,-2.3050832748413086,-1.9719445705413816,-0.2050832748413085,gated_ta_dpp,0.1696168048283537,0.2387715951387884,LiMg2O4,dpp_diverse,0,0
job_203_Ni_fe_-0.895_n4_generated_crystals_cif__gen_0,19,-2.1,-0.964447021484375,-0.9779074788093568,1.135552978515625,gated_ta_dpp,0.034026039534733,0.9268930175623368,Li(NiO2)2,dpp_diverse,0,0
job_184_Co_fe_-1.469_n4_generated_crystals_cif__gen_1,19,-2.1,-1.183416724205017,-1.3748714923858645,0.916583275794983,gated_ta_dpp,0.0422030680830646,0.7565606807103465,Li(CoO2)2,dpp_diverse,0,0
job_008_Mg_fe_-1.361_n4_generated_crystals_cif__gen_1,19,-2.1,-2.238502264022827,-2.1996724605560303,-0.138502264022827,gated_ta_dpp,0.1105290430892755,0.46931638973641,LiMg2O4,dpp_diverse,0,0
job_102_Ni_fe_-1.495_n4_generated_crystals_cif__gen_0,19,-2.1,-1.1756691932678225,-0.98110032081604,0.9243308067321776,gated_ta_dpp,0.0415538028177666,0.8630471761141942,Li(NiO2)2,dpp_diverse,0,0
job_067_Mg_fe_-0.974_n4_generated_crystals_cif__gen_1,19,-2.1,-2.222334861755371,-2.1713287830352783,-0.122334861755371,gated_ta_dpp,0.0953554735442445,0.5544045838819591,LiMg2O4,dpp_diverse,1,1
job_005_Al_fe_-1.478_n4_generated_crystals_cif__gen_2,19,-2.1,-2.8500289916992188,-3.0411131381988525,-0.7500289916992187,gated_ta_dpp,0.0515971351728457,0.647954771739535,LiAl2O4,dpp_diverse,0,0
job_174_Ti_fe_-1.427_n4_generated_crystals_cif__gen_1,19,-2.1,-3.3085978031158447,-3.218780755996704,-1.2085978031158446,gated_ta_dpp,0.0312722754431027,0.8888595238252642,LiTi2O4,dpp_diverse,0,0
job_072_Co_fe_-0.820_n4_generated_crystals_cif__gen_2,19,-2.1,-1.2271220684051514,-1.4843320846557615,0.8728779315948487,gated_ta_dpp,0.0443444805779323,0.7304083389657364,Li(CoO2)2,dpp_diverse,0,0
job_111_Ni_fe_-0.951_n4_generated_crystals_cif__gen_0,19,-2.1,-1.1567845344543457,-1.0662175416946411,0.9432154655456544,gated_ta_dpp,0.0410058503436673,0.8286350572892173,Li(NiO2)2,dpp_diverse,0,0
job_238_Ti_fe_-0.855_n4_generated_crystals_cif__gen_3,19,-2.1,-3.3451502323150635,-3.2075507640838623,-1.2451502323150634,gated_ta_dpp,0.0298869246675467,0.8804776262048568,LiTi2O4,dpp_diverse,0,0
job_082_Co_fe_-0.885_n4_generated_crystals_cif__gen_1,19,-2.1,-1.24142324924469,-1.3977574110031128,0.8585767507553101,gated_ta_dpp,0.0450094193474873,0.6978617009938591,Li(CoO2)2,dpp_diverse,0,0
job_099_Ni_fe_-1.343_n4_generated_crystals_cif__gen_1,19,-2.1,-0.9703118801116944,-1.0385584831237793,1.1296881198883058,gated_ta_dpp,0.0339626346422919,0.8778764964522708,Li(NiO2)2,dpp_diverse,0,0
job_122_Al_fe_-1.402_n4_generated_crystals_cif__gen_1,20,-2.1,-3.245785713195801,-3.153981924057007,-1.1457857131958007,gated_ta_dpp,0.0337757295600066,0.9993090832472142,LiAl2O4,dpp_diverse,0,0
job_123_Ni_fe_-1.305_n4_generated_crystals_cif__gen_0,20,-2.1,-0.7974096536636353,-0.953837513923645,1.3025903463363648,gated_ta_dpp,0.0287528589899171,0.9749663778229553,Li(NiO2)2,dpp_diverse,0,0
job_050_Ti_fe_-1.179_n4_generated_crystals_cif__gen_0,20,-2.1,-3.330165386199951,-3.1821234226226807,-1.230165386199951,gated_ta_dpp,0.0308889320730512,0.9583658754259624,LiTi2O4,dpp_diverse,0,0
job_147_Mn_fe_-0.827_n4_generated_crystals_cif__gen_0,20,-2.1,-1.7249960899353027,-1.5450682640075684,0.3750039100646973,gated_ta_dpp,0.1028455806007825,0.2777047636050233,LiMn2O4,dpp_diverse,0,0
job_053_Co_fe_-0.977_n4_generated_crystals_cif__gen_2,20,-2.1,-1.4166831970214844,-1.4127352237701416,0.6833168029785157,gated_ta_dpp,0.0552841073099719,0.7027792010950779,Li(CoO2)2,dpp_diverse,0,0
job_243_Al_fe_-1.012_n4_generated_crystals_cif__gen_1,20,-2.1,-2.832963466644287,-2.765770673751831,-0.732963466644287,gated_ta_dpp,0.0516897954591859,0.749022280691686,LiAl2O4,dpp_diverse,0,0
job_199_Ti_fe_-1.428_n4_generated_crystals_cif__gen_2,20,-2.1,-3.1343367099761963,-3.195347547531128,-1.0343367099761962,gated_ta_dpp,0.0373594525051509,0.8756644202019579,LiTi2O4,dpp_diverse,0,0
job_135_Co_fe_-0.851_n4_generated_crystals_cif__gen_3,20,-2.1,-1.407576560974121,-1.4249773025512695,0.692423439025879,gated_ta_dpp,0.0548398302121114,0.698196534591852,Li(CoO2)2,dpp_diverse,0,0
job_090_Al_fe_-0.837_n4_generated_crystals_cif__gen_1,20,-2.1,-3.2600388526916504,-3.149639844894409,-1.1600388526916503,gated_ta_dpp,0.0333400688722715,1.0,LiAl2O4,dpp_diverse,0,0
job_095_Ni_fe_-1.001_n4_generated_crystals_cif__gen_1,20,-2.1,-0.92065691947937,-1.0402337312698364,1.17934308052063,gated_ta_dpp,0.0316043684519727,0.8673904212469907,Li(NiO2)2,dpp_diverse,0,0
job_023_Co_fe_-0.919_n4_generated_crystals_cif__gen_0,20,-2.1,-1.4124724864959717,-1.5142971277236938,0.6875275135040284,gated_ta_dpp,0.0556256658716131,0.670112389740011,Li(CoO2)2,dpp_diverse,0,0
job_109_Ti_fe_-0.845_n4_generated_crystals_cif__gen_0,20,-2.1,-3.352144956588745,-3.209760427474976,-1.252144956588745,gated_ta_dpp,0.0297031806779802,0.91944905722936,LiTi2O4,dpp_diverse,0,0
job_046_Ni_fe_-0.861_n4_generated_crystals_cif__gen_2,20,-2.1,-0.990815043449402,-1.0694735050201416,1.1091849565505982,gated_ta_dpp,0.0340228435422609,0.840098921288548,Li(NiO2)2,dpp_diverse,0,0
job_199_Ti_fe_-1.428_n4_generated_crystals_cif__gen_1,20,-2.1,-3.2780439853668213,-3.2022905349731445,-1.1780439853668212,gated_ta_dpp,0.0320617786492136,0.8977526807437293,LiTi2O4,dpp_diverse,0,0
job_051_Co_fe_-1.402_n4_generated_crystals_cif__gen_1,20,-2.1,-1.4096813201904297,-1.4988126754760742,0.6903186798095704,gated_ta_dpp,0.055481644346112,0.6677607268635617,Li(CoO2)2,dpp_diverse,0,0
job_031_Al_fe_-1.055_n4_generated_crystals_cif__gen_1,20,-2.1,-3.216731071472168,-3.118929386138916,-1.116731071472168,gated_ta_dpp,0.033783386175667,0.8454500348276565,LiAl2O4,dpp_diverse,0,0
job_018_Co_fe_-0.907_n4_generated_crystals_cif__gen_3,21,-2.1,-1.3656575679779053,-1.4167397022247314,0.7343424320220948,gated_ta_dpp,0.0513311648917639,0.866140365622734,Li(CoO2)2,dpp_diverse,0,0
job_228_Ti_fe_-0.950_n4_generated_crystals_cif__gen_0,21,-2.1,-3.255253791809082,-3.170816898345948,-1.155253791809082,gated_ta_dpp,0.0327961016849218,1.0,LiTi2O4,dpp_diverse,0,0
job_151_Al_fe_-1.416_n4_generated_crystals_cif__gen_0,21,-2.1,-3.3695435523986816,-3.161771535873413,-1.2695435523986816,gated_ta_dpp,0.0283268873924469,0.9851433622636218,LiAl2O4,dpp_diverse,0,0
job_077_Ni_fe_-1.238_n4_generated_crystals_cif__gen_0,21,-2.1,-0.911324143409729,-0.9772711992263794,1.188675856590271,gated_ta_dpp,0.0312497194276844,0.9778450533997576,Li(NiO2)2,dpp_diverse,0,0
job_141_Co_fe_-1.348_n4_generated_crystals_cif__gen_2,21,-2.1,-1.465853571891785,-1.493767261505127,0.6341464281082152,gated_ta_dpp,0.0586773798761713,0.776368941996849,Li(CoO2)2,dpp_diverse,0,0
job_174_Ti_fe_-1.427_n4_generated_crystals_cif__gen_3,21,-2.1,-3.204452991485596,-3.1882665157318115,-1.104452991485596,gated_ta_dpp,0.0345953139671461,0.984389500097549,LiTi2O4,dpp_diverse,0,0
job_169_Al_fe_-0.916_n4_generated_crystals_cif__gen_3,21,-2.1,-3.056511640548706,-2.881225109100342,-0.956511640548706,gated_ta_dpp,0.0398775232673649,0.8434732350723467,LiAl2O4,dpp_diverse,0,0
job_247_Ni_fe_-1.069_n4_generated_crystals_cif__gen_0,21,-2.1,-1.0268468856811523,-1.0674479007720947,1.0731531143188475,gated_ta_dpp,0.0348585581728194,0.895073173287792,Li(NiO2)2,dpp_diverse,0,0
job_219_Co_fe_-0.895_n4_generated_crystals_cif__gen_1,21,-2.1,-1.4507896900177002,-1.4388465881347656,0.6492103099822999,gated_ta_dpp,0.0575695013491883,0.78477158342424,Li(CoO2)2,dpp_diverse,0,0
job_174_Ti_fe_-1.427_n4_generated_crystals_cif__gen_0,21,-2.1,-3.267571449279785,-3.2186081409454346,-1.167571449279785,gated_ta_dpp,0.0322594607741363,0.9934564149033442,LiTi2O4,dpp_diverse,0,0
job_156_Co_fe_-0.846_n4_generated_crystals_cif__gen_1,21,-2.1,-1.4622761011123655,-1.524195432662964,0.6377238988876346,gated_ta_dpp,0.0584614861146666,0.7763532930131731,Li(CoO2)2,dpp_diverse,0,0
job_140_Al_fe_-1.392_n4_generated_crystals_cif__gen_1,21,-2.1,-3.2051897048950195,-3.1453235149383545,-1.1051897048950194,gated_ta_dpp,0.0336283539418182,0.9085698077355344,LiAl2O4,dpp_diverse,0,0
job_186_Ti_fe_-0.814_n4_generated_crystals_cif__gen_1,21,-2.1,-3.282996892929077,-3.222185611724853,-1.182996892929077,gated_ta_dpp,0.031662847132746,0.9923145477514206,LiTi2O4,dpp_diverse,0,0
job_091_Ni_fe_-1.314_n4_generated_crystals_cif__gen_0,21,-2.1,-1.2116727828979492,-1.0840331315994265,0.8883272171020509,gated_ta_dpp,0.0428904696226947,0.7782865633572846,Li(NiO2)2,dpp_diverse,0,0
job_075_Co_fe_-0.911_n4_generated_crystals_cif__gen_0,21,-2.1,-1.4226802587509155,-1.434516429901123,0.6773197412490846,gated_ta_dpp,0.0559710166200959,0.7802995899864993,Li(CoO2)2,dpp_diverse,0,0
job_117_Ti_fe_-0.811_n4_generated_crystals_cif__gen_2,21,-2.1,-3.298975944519043,-3.223210573196411,-1.1989759445190429,gated_ta_dpp,0.0311147630159694,0.9962261614337964,LiTi2O4,dpp_diverse,0,0
job_045_Al_fe_-1.313_n4_generated_crystals_cif__gen_3,22,-2.1,-3.1967573165893555,-3.036072969436645,-1.0967573165893554,gated_ta_dpp,0.0352651601682706,1.0,LiAl2O4,dpp_diverse,0,0
job_161_Co_fe_-0.850_n4_generated_crystals_cif__gen_0,22,-2.1,-1.4403622150421145,-1.4286627769470217,0.6596377849578856,gated_ta_dpp,0.0568174476281371,0.7399287558782123,Li(CoO2)2,dpp_diverse,0,0
job_206_Ti_fe_-0.853_n4_generated_crystals_cif__gen_1,22,-2.1,-3.229632377624512,-3.2199926376342773,-1.129632377624512,gated_ta_dpp,0.0335767673653548,0.9233079686570306,LiTi2O4,dpp_diverse,0,0
job_111_Ni_fe_-0.951_n4_generated_crystals_cif__gen_3,22,-2.1,-0.9970588684082032,-1.0682172775268557,1.102941131591797,gated_ta_dpp,0.0336492168920863,0.84908822350568,Li(NiO2)2,dpp_diverse,0,0
job_237_Co_fe_-1.198_n4_generated_crystals_cif__gen_2,22,-2.1,-1.4532259702682495,-1.52774977684021,0.6467740297317506,gated_ta_dpp,0.0581385764334821,0.71647013504273,Li(CoO2)2,dpp_diverse,0,0
job_027_Ti_fe_-1.340_n4_generated_crystals_cif__gen_0,22,-2.1,-3.231406688690185,-3.213128566741944,-1.131406688690185,gated_ta_dpp,0.0334685312317445,0.9198275717994316,LiTi2O4,dpp_diverse,0,0
job_049_Al_fe_-1.223_n4_generated_crystals_cif__gen_1,22,-2.1,-3.197822093963623,-3.1590735912323,-1.097822093963623,gated_ta_dpp,0.0346198244251141,0.9022777720033114,LiAl2O4,dpp_diverse,0,0
job_158_Co_fe_-1.333_n4_generated_crystals_cif__gen_3,22,-2.1,-1.4717026948928833,-1.300449013710022,0.6282973051071168,gated_ta_dpp,0.0597140539051644,0.700075728916144,Li(CoO2)2,dpp_diverse,0,0
job_111_Ni_fe_-0.951_n4_generated_crystals_cif__gen_1,22,-2.1,-1.1801891326904297,-1.0768396854400637,0.9198108673095704,gated_ta_dpp,0.040767668650903,0.7183269712870541,Li(NiO2)2,dpp_diverse,0,0
job_001_Ti_fe_-1.307_n4_generated_crystals_cif__gen_1,22,-2.1,-3.235358476638794,-3.186828136444092,-1.135358476638794,gated_ta_dpp,0.0330031013438343,0.8958037746462026,LiTi2O4,dpp_diverse,0,0
job_031_Al_fe_-1.055_n4_generated_crystals_cif__gen_0,22,-2.1,-2.896312952041626,-3.0106351375579834,-0.7963129520416259,gated_ta_dpp,0.0484120342171116,0.6888178855390222,LiAl2O4,dpp_diverse,0,0
job_034_Co_fe_-1.009_n4_generated_crystals_cif__gen_1,22,-2.1,-1.414342761039734,-1.457131028175354,0.685657238960266,gated_ta_dpp,0.0557131235713325,0.7147134075886704,Li(CoO2)2,dpp_diverse,0,0
job_109_Ti_fe_-0.845_n4_generated_crystals_cif__gen_3,22,-2.1,-3.2218446731567383,-3.1927490234375,-1.1218446731567382,gated_ta_dpp,0.0332106695288221,0.8721922674611471,LiTi2O4,dpp_diverse,0,0
job_100_Co_fe_-1.485_n4_generated_crystals_cif__gen_2,22,-2.1,-1.4038898944854736,-1.5128765106201172,0.6961101055145265,gated_ta_dpp,0.0550875369634749,0.7115268850850498,Li(CoO2)2,dpp_diverse,0,0
job_175_Ni_fe_-1.315_n4_generated_crystals_cif__gen_2,22,-2.1,-0.9730863571166992,-0.9782036542892456,1.1269136428833009,gated_ta_dpp,0.0310853613357295,0.7866819678036142,Li(NiO2)2,dpp_diverse,0,0
