candidate_id,group_key
1247590,Ca-Mn-O-Sr
1247595,Ca-Cr-Mn-O-Sr
1247602,Ca-Mn-O-Sr-Ti
1247615,Ca-Cr-Mn-O
1247622,Ca-Cr-Mn-O
1247627,Ca-Mn-O-Sr
1247679,Al-Ca-Mn-O-Sr
1247686,Al-Ca-Mn-O
1247706,Ca-Mn-O
1250945,Be-Mn-O-Si
1254079,Al-Mn-O-W
1262567,Al-Cu-Mn-O-Sr
1268194,Ca-Mn-O-Ti
1272796,Ba-La-Mn-O-Ru
1274377,Ba-Co-Mn-O-Y
1274811,Ca-Mn-O-V
1275931,Ca-La-Mn-O
1278519,Ba-Mn-Nb-O
1286205,Cd-La-Mn-O
1290713,Ca-Mn-O-W
1297726,Co-La-Mn-O-Sr
1302395,Li-Mn-O-Ti
1309882,Ba-Mn-O-Ta
1311459,Mn-O-Sr
1329093,Ca-Mn-Ni-O
1343780,Ca-Mn-O-P-Sr
1345521,Ca-Mn-O-Ta
1346226,Ca-Mn-O-P
1355282,Ca-Fe-Mn-O
1367209,Ca-Mn-Nd-O-Ti
1368992,Al-Mn-O
1374903,Ca-Mn-O-Sb
1382589,Cl-H-K-Mn-O
1385844,Mn-O-Y
1399724,Al-Mn-O
1516248,Ca-Dy-Mn-Na-O
1516338,Eu-Mn-Nb-O-Sn
1516447,Ca-Eu-Mn-O
1516574,Ca-Mn-O-Sn-W
1516683,Ce-Mn-Na-O-Sr
1516824,Co-Mn-Nd-O
1516942,Ce-Mn-Na-O-W
1517145,Ba-K-Mn-O-Sr
1517187,Ba-Mn-Nd-O
1517356,Ba-Ca-Mn-O-Sr
1517363,Ca-Mn-Na-O-Sr
1517402,Bi-Mn-Na-O-Sr
1517613,Ce-K-Mn-O-W
1517646,Ba-Ce-K-Mn-O
1517679,Ba-Mn-O-Sm-Sr
1517693,Ba-Dy-Mn-O
1517699,Ba-Ca-Mn-Na-O
1517753,Ba-Eu-Mn-O-Sm
1517761,Ba-Mn-Na-O-Sm
1517829,Ba-Mn-Na-Nd-O
1518034,Ba-Mn-O-Sn-W
1518192,Ca-Mn-Nd-O-Sr
1518490,Bi-K-Mn-O-Sr
1518514,Ca-Dy-Mn-O-Sr
1518593,Ba-Dy-Mn-Nd-O
1518782,Ba-Bi-Mn-Na-O
1518813,Ba-Mn-Na-O-Pr
1518884,Ba-Ca-Mn-O-Sn
1519441,Ba-Mn-O-Sr-W
1519543,Ba-Eu-Mn-Na-O
1519764,Ca-Dy-Mn-O-Sn
1520083,Ca-Mn-O-Sr-W
1520156,Ba-Mn-O-Sn
1520158,Bi-Eu-Mn-Nb-O
1520426,Ce-K-Mn-Nd-O
1520467,Bi-Mn-Na-O-W
1520623,Bi-Eu-K-Mn-O
1520978,Ca-K-Mn-O-Sr
1521256,Ba-Mn-Nd-O-Sn
1521356,Ca-Mn-O-Sm-Sn
1521466,Ca-Dy-Mn-O
1521485,Bi-K-Mn-O-Pr
1521496,Bi-K-Mn-O-Zr
1521595,Ca-Mn-Nd-O
1521618,Ca-Eu-Mn-O-Zr
1521849,Ba-Mn-O-Sm
1522001,Ba-Ca-Mn-O-Sm
1522145,Ca-La-Mn-O-Pr
1522193,Ba-K-Mn-O-Sm
1522194,Ca-Co-Eu-Mn-O
1522301,Bi-K-Mn-O-W
1522553,Ca-Mn-O-Sm-Sr
1522554,Bi-Mn-Nb-O-Sr
1522791,Ca-Mn-Nb-O-Sr
1522792,Ba-Mn-Na-O-Sr
1522815,Ba-K-La-Mn-O
1522829,Ba-La-Mn-Na-O
1522851,Ba-Mn-Nd-O-Sr
1523111,Ba-In-Mn-O-W
1523324,Mn-O-Sn-Sr
15282,As-Mn-O-Rb
1638973,Bi-Cu-Mn-O
1649939,C-Li-Mn-O
1650384,La-Mn-O-Sr
1666963,Cr-La-Mn-O
17341,Ba-Mn-O-Sb
17445,Ba-Mn-O-Rb
17876,As-Mn-Na-O
18320,Be-Mn-O-Si-Te
18554,Be-Mn-O-Se-Si
18870,Cd-Mn-O
18990,B-Ba-Mn-O
18992,Ba-Mn-O-Te
19045,As-Ba-Mn-O-Zn
19054,Ba-C-F-Mn-O
19060,As-Mn-O-Sr
19122,Ba-Mn-O-Si-Sr
19174,Ag-Ba-Mn-O-V
19213,Ba-Mn-O-Sb
19224,Ca-Mn-O-Zn
19304,F-K-Mn-O-S
19314,Be-Mn-O-S-Si
19485,Ba-Gd-Mn-O
19487,Ba-Mn-O-P
19488,F-Mn-O-Rb-S
19502,Ba-Mn-O-Ti
19507,Ba-Mn-O-V
19823,As-Mn-Nd-O
19882,B-Mn-O-Pb
20813,Ba-Mn-O-Re
21535,Be-Ge-Mn-O-Se
21616,Be-Ge-Mn-O-S
21635,Ce-Ge-Mn-O
2210750,Ag-Mg-Mn-O
2217598,Ba-La-Mg-Mn-O
2217716,Ba-Mg-Mn-Nd-O
2217896,Al-Mg-Mn-O
2217950,Mg-Mn-O-P
2220589,Cr-Mg-Mn-O-P
22213,B-Mn-O-Sn
2222873,Ba-Mg-Mn-O-Pr
2223891,Ba-Cu-Mg-Mn-O-Y
2226157,Ba-Mg-Mn-O-Y
2226471,Cl-Cs-Mg-Mn-O-V
2226724,Ba-Mg-Mn-Mo-O
2226941,Ba-Mg-Mn-O-Pr
2227694,Ba-Mg-Mn-O-Y
2227745,Cl-Mg-Mn-O-Sr
2227822,Bi-Mg-Mn-O
2228426,Ba-Mg-Mn-O-Tl
2228455,Ba-Mg-Mn-O-Tl-Y
2228502,Br-Cs-Mg-Mn-O-V
2228910,Cd-Mg-Mn-O
2228987,Bi-Mg-Mn-O-V
2229285,Cl-Mg-Mn-O-Sr
2230022,Ba-Mg-Mn-O-Tl-Zn
2230028,Ba-La-Mg-Mn-O-W
2230458,Co-Mg-Mn-O-V
2232382,Ag-Ba-Mg-Mn-O-V
2233123,Cr-K-Mg-Mn-O
2233226,Ba-Mg-Mn-Nb-O
2240013,Ba-Mg-Mn-O-W
2241425,Ba-Mg-Mn-Nd-O
22533,Ca-Mn-Ni-O
23718,Ca-H-Mn-O-P
23928,Cl-H-Mn-O-Rb
24036,F-H-Mn-O-Rb
2901884,Br-Mg-Mn-O
39207,Ca-La-Mn-Ni-O
39440,Ca-Ir-Mn-O
41963,Ca-Fe-La-Mn-O
510487,Ce-Mn-O-Sb
510570,Ca-Cu-Mn-O
532537,Ag-Ca-Mn-O-V
532591,Ca-Mn-O-Pr
532650,B-C-Ca-Mn-O
540545,Br-H-Mn-O
541777,Ag-Mn-O-Sr-V
542064,As-F-Mn-O-S
542187,Cl-Mn-O-Sr
542292,Ag-As-H-Mn-O
542399,Ba-Mn-Na-O-Ru
545769,Bi-Co-Mn-O
546339,Bi-Mn-O-Tb
546798,Cl-Mn-O
554449,Bi-Mn-O-P
554477,Ba-Mn-Na-O
554839,As-Bi-Mn-O
555498,Ba-Er-Mn-O
556391,Ba-Bi-Mn-O
556632,Ba-Mn-O-Pr
557447,Ba-Cu-Eu-Mn-O
558201,Ag-Mn-Mo-O-Zr
558402,Cl-Mn-O-P
558651,As-Ba-Mn-O
558892,Bi-Mn-O-V
558968,C-F-Mn-O-P-S
558986,Ca-Mn-O-Si
559046,Cl-Mn-O-Sm-Te
559195,Cl-Mn-O-Se-Sm
559604,C-F-Mn-O
560306,Mn-O-P-Rb
560883,Ba-Cl-Mn-O
560911,B-Br-Mn-O
560912,Ba-Ca-Mn-O-V
560917,Al-Mn-O-Sb-Si
560955,Ba-Mn-O-Se
561610,Ca-Co-Mn-O
562612,Bi-Mn-Ni-O
565428,Bi-Mn-N-O
572800,Br-Cs-Mn-O-V
573229,Cl-Cs-Mn-O-V
573318,C-Mn-O-Pt
579071,Ba-Eu-Mn-O
616160,C-F-Mn-N-O-S
616555,C-Mn-N-O
623924,C-Cl-Mn-O
630403,Ca-Ga-Mn-O
631350,Br-C-Mn-O
637244,C-Cl-Mn-O-Sn
637502,Br-C-Mn-O-Sn
643670,C-In-Mn-O
648164,C-Hg-Mn-O
650943,C-F-Mn-O-Te
651122,Bi-C-Mn-O
651406,C-Fe-In-Mn-O
651786,Ca-Mn-O-Pb-Si
653429,Cl-Fe-Mn-O
655140,Ag-Mn-O
683652,C-I-In-Mn-O
683668,Br-C-In-Mn-O
683791,C-Cl-In-Mn-O
684705,Ca-La-Mn-Mo-O
684803,Ba-La-Mn-O-W
690556,Ca-La-Mn-O-Ru
690564,La-Mn-O-Pb
690617,Al-H-Li-Mn-O
694915,Ca-La-Mn-O-Sn
694988,Ca-Mn-Na-O-V
695044,Ca-Mn-O-Ti-Y
696630,F-H-K-Mn-O
697820,Ba-In-La-Mn-O
699041,Ca-Cr-Mn-Nd-O
699691,As-Mn-O-Sb
703684,Cl-H-Mn-N-O
704255,C-Fe-Mn-O-Sn
705288,Co-La-Mn-O-Pb
706246,Ca-La-Mn-O-Ti
706248,Ca-Cr-Mn-O-Pr
707875,Al-H-Mn-O-Si
720103,Ba-Co-La-Mn-O
720196,Ag-Fe-Mn-O-P
721172,Ca-Fe-H-Mn-O-Si
726800,B-H-Mn-O-Si-Sn
727111,C-F-H-Mn-N-O
728301,C-K-Mn-O
729027,Al-H-Mn-Na-O-S
729033,Cl-Cu-H-Mn-O-Se
729389,Cl-H-Mg-Mn-O
729824,C-H-Mn-Mo-N-O
731668,As-Ca-Mn-O
733680,As-H-Mn-O-Si
735626,Ca-H-Mn-O-P
743698,Ca-Dy-Mn-O-Ti
743838,Ba-La-Mn-O-Sn
744084,Ag-F-H-Mn-O
745107,Al-Ca-H-Mn-O-Si
746793,C-H-K-Mn-O
753545,Co-Li-Mn-O-Te
753882,C-Li-Mn-O-P-V
754076,Co-Fe-Li-Mn-O
754649,C-Mn-O-S
755012,Li-Mn-O-Sn-Ti
756399,Cr-Li-Mn-Nb-O
756893,Co-Mn-O-V
757046,B-Li-Mn-O-P
757178,C-Co-Li-Mn-O-P
757199,Li-Mn-Nb-O-W
757236,C-Li-Mn-Ni-O-P
757284,Co-Cr-Mn-O-P
757439,Co-Mn-Nb-O-P
757703,Co-Mn-O-P-Sn
757903,Co-Cr-Mn-O
758211,Co-Cu-Li-Mn-O
758256,Co-Mn-Ni-O-P
758293,Co-Cu-Mn-O-P
758445,Co-Cr-Li-Mn-O-P
759559,B-Li-Mn-Na-O-P
759656,H-Li-Mn-O-P
759748,C-Li-Mn-Na-O-S
759934,C-K-Li-Mn-O-P
759967,H-K-Li-Mn-O-P
759992,Co-Fe-Mn-O-P
760023,H-Li-Mn-O-P-Rb
760033,Li-Mn-O-P
761556,Co-Mn-O
764245,Mg-Mn-O
764613,Fe-Li-Mn-O-P
764870,Co-Fe-Li-Mn-O-P
766468,C-Ca-F-Li-Mn-O
766470,C-Ca-F-Mn-Na-O
766498,C-F-Li-Mn-O
766510,C-Fe-Li-Mn-O-P
766531,C-Cr-Li-Mn-O-P
766616,C-Li-Mn-O-P
767054,Li-Mn-Ni-O-Ti
768579,B-Mn-Na-O-P
768606,C-Li-Mn-O-Si
769455,Cr-Li-Mn-O-Ti
769474,C-Mn-Na-O-P
770412,Mn-O-Sc
770518,Co-Li-Mn-O-Ti
770554,Co-Mn-O-Sn
770680,Al-Li-Mn-O
770725,B-Li-Mn-O-Rb
770761,C-Li-Mn-O-S
770765,As-B-Mn-Na-O
770842,Co-Li-Mn-O-Sb
770859,Co-Cu-Mn-O
770881,Be-Mn-O
770900,As-C-Mn-Na-O
770905,As-C-Li-Mn-O
770910,B-Li-Mn-O
771061,B-Fe-Mn-O
771092,Cr-Li-Mn-O-P
771142,B-Mn-Na-O-S
771360,Li-Mn-O-P-Sn
771641,Co-Mn-O-P
771706,B-Li-Mn-O-P
771824,C-Mn-Na-O-S
771910,Co-Mn-O-Ti
771946,Co-Mn-O-Te
772101,C-Mn-Na-O-Si
772182,As-B-Li-Mn-O
772308,C-Li-Mn-Na-O-P
772970,B-Mn-Na-O-Si
773432,C-K-Mn-O-P
773605,B-Mn-Na-O
774293,Co-Li-Mn-O-Ti
774294,Co-Li-Mn-Nb-O
774604,Co-Li-Mn-O-W
774791,Cr-Li-Mn-O-Te
774806,Cr-Li-Mn-O-Sb
774916,Cr-Fe-Mn-O-P
775116,Cr-Mn-O-P
775171,Cr-Li-Mn-Ni-O-P
775289,Cr-Cu-Mn-O-P
775298,Cr-Li-Mn-O-Sn
775601,Bi-Li-Mn-O-P
776269,Co-Cr-Li-Mn-O
776829,Cr-Li-Mn-O-P
777063,Cr-Fe-Li-Mn-O
778261,Cr-Li-Mn-O-P-Ti
778282,B-H-Li-Mn-O
778493,B-Fe-Li-Mn-O
778885,Cr-Li-Mn-Ni-O
779026,Cr-Fe-Li-Mn-O-P
780308,B-Li-Mn-O
780696,As-Ca-H-Mn-O
780872,Li-Mn-O-Si
818613,As-Mn-O-Pb
820860,C-Fe-Mn-N-O
831077,B-Li-Mn-O-S
849251,Co-Mn-O-P-Ti
850186,Co-Li-Mn-O-Sn
850531,Co-Mn-Nb-O
861478,Li-Mn-Nb-O-P
862748,As-Mn-O-Sr-Zn
863857,Co-Mn-O-Sb
867530,Cr-Li-Mn-Nb-O
867667,Cr-Cu-Li-Mn-O
997183,Au-Mn-O
