candidate_id,m_element,formula,cif_sha256,structure_matcher_cluster,structure_matcher_cluster_size,atom_count,space_group_number,min_interatomic_distance,volume_per_atom,chgnet_initial_energy_eV_atom,chgnet_final_energy_eV_atom,chgnet_max_force_eV_A,chgnet_stress_GPa,chgnet_volume_change_fraction,chgnet_min_interatomic_distance_A,chgnet_rms_displacement_A,chgnet_final_space_group_number,mace_initial_energy_eV_atom,mace_final_energy_eV_atom,mace_max_force_eV_A,mace_stress_GPa,mace_volume_change_fraction,mace_min_interatomic_distance_A,mace_rms_displacement_A,mace_final_space_group_number,mlip_energy_disagreement_eV_atom,mlip_rms_displacement_disagreement_A,mlip_volume_change_disagreement_fraction,p_dft_evaluable,evaluability_uncertainty,composition_only_probability,predicted_dft_energy_mean,predicted_dft_energy_std,p_interval_hit,energy_calibration_model_id,p_interval_alignn,p_interval_mlip,dft_evaluability_model,evidence_tier
job_069_Mn_fe_-1.295_n4_generated_crystals_cif__gen_3,Mn,Li1 Mn2 O4,4de52341c4809108d6086bf052dcbabf8b140229e8778a2fc795088100515a95,SM_Mn_003,16,7.0,1,1.916582,10.912672,-7.71075439453125,-7.712635585239956,0.0959806197473695,0.2996005244519124,0.0023997643878561,1.908254280956328,0.0155617009046953,1,-6.844379744339008,-6.846307907643613,0.0892520426568851,0.5294631227256997,0.0024680479703085,1.9124790511576213,0.0151918285738861,1,0.8663276775963427,0.00036987233080920147,6.828358245239982e-05,0.42138635544660197,0.25046187959120647,0.5,-1.850372814602017,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_073_Cr_fe_-1.375_n4_generated_crystals_cif__gen_1,Cr,Li1 Cr2 O4,04267f0d6af643582c16fa4f8f902acc52b362446a752b76304eae1c18a60e3e,SM_Cr_003,20,7.0,1,1.934138,10.557047,-8.081257956368583,-8.081902640206474,0.0973747660381792,0.6176603531172712,0.0015493876612584,1.93968679437246,0.0065547739338165,10,-7.101777222287837,-7.103218605656318,0.0988155066635798,0.3388569366226437,0.0034641937257144,1.934642154520539,0.0194400224455264,10,0.978684034550156,0.012885248511709899,0.001914806064456,0.765815746844237,0.17966436544129044,0.42857142857142855,-2.2957834317117705,0.02,0.5834894173222349,MACE-MP::composition_offset,0.5148471210594068,0.5834894173222349,shallow_gradient_boosting,ML_estimate_only
job_073_Cr_fe_-1.375_n4_generated_crystals_cif__gen_2,Cr,Li1 Cr2 O4,688645c4d1e458da0d239c34b60aa2d234417d02481d9154855a2e7525989c11,SM_Cr_006,14,7.0,1,1.95006,10.715056,-8.069069998604911,-8.07141385759626,0.0991737587469833,0.4248463477167834,-0.003177475855882,1.9457125711670076,0.0180797253428313,12,-7.091725632985691,-7.094668865975583,0.0900104881274808,0.8792167650307393,-0.0037341941884883,1.9525475664485503,0.0151424761468045,12,0.9767449916206772,0.0029372491960268,0.0005567183326063,0.7217621694162603,0.21412831029536833,0.42857142857142855,-2.2872336920310357,0.02,0.7383658048694185,MACE-MP::composition_offset,0.020153794115402524,0.7383658048694185,shallow_gradient_boosting,ML_estimate_only
job_073_Cr_fe_-1.375_n4_generated_crystals_cif__gen_3,Cr,Li1 Cr2 O4,04f640fe9be2fcbd5ddc2de82fd4bb47b030167b291afb2f0017a50d152f9469,SM_Cr_008,15,7.0,1,1.856557,9.740384,-8.026532854352679,-8.02936063494001,0.0848663831292521,0.7818581470750576,0.0154430179854185,1.854098541718537,0.0335002824190427,8,-7.075612633280675,-7.07662390377684,0.0921191659598683,1.0229611884145016,0.001737348638781,1.8769871855694131,0.0110035706152329,8,0.9527367311631707,0.022496711803809803,0.0137056693466375,0.7299144479590304,0.1951889306056523,0.42857142857142855,-2.269188729832292,0.02,0.9382884725073575,MACE-MP::composition_offset,0.9883317683021903,0.9382884725073575,shallow_gradient_boosting,ML_estimate_only
job_074_Mn_fe_-0.891_n4_generated_crystals_cif__gen_1,Mn,Li1 Mn2 O4,9e6a9aa1dc05e219e846d8e815fd11433ca7826164a44eda51056c762ddbe1b1,SM_Mn_003,16,7.0,1,1.923439,10.763635,-7.709825788225446,-7.711929866245815,0.0824284421590946,0.8177208403272155,0.0028909998842732,1.9115018457148976,0.0132536071062465,1,-6.844466133898101,-6.846197975809868,0.0977551144522488,0.7395488872444548,0.0026976254351041,1.9123921770781127,0.0122789154732912,1,0.8657318904359474,0.0009746916329553008,0.00019337444916909998,0.4300471570223464,0.2499710174764314,0.5,-1.8502628827682717,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_074_Mn_fe_-0.891_n4_generated_crystals_cif__gen_2,Mn,Li1 Mn2 O4,b2925af81fe243851d80689c32ba4705e2a6d4ce118c7cb47d47998953ef9f26,SM_Mn_014,2,7.0,1,1.859813,11.129993,-7.656838008335659,-7.670628683907645,0.0990500836021243,1.2999738559580594,0.0090749264639433,1.910239739184214,0.0542817359795034,1,-6.780978660257076,-6.793031369430465,0.0915786220055071,1.2003200832039551,0.0067048759051864,1.8979342024298065,0.0415210080153575,1,0.87759731447718,0.012760727964145901,0.0023700505587568995,0.1914211608305307,0.1690482745817957,0.5,-1.797096276388869,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_074_Mn_fe_-0.891_n4_generated_crystals_cif__gen_3,Mn,Li1 Mn2 O4,ae3f457ccfe0f8b44f999139c234f9b05d339bad21dc5513a68bc23a74f2cd6c,SM_Mn_004,35,7.0,2,1.916963,10.562578,-7.720547267368862,-7.721887860979352,0.0900188539210336,0.8979095141622438,0.0057116721266525,1.9244770569600835,0.0119474054652055,2,-6.8515892407811325,-6.853825632124146,0.064651515403826,0.5674553758447326,0.0189748402888618,1.9154397842075168,0.0111588272079198,2,0.868062228855206,0.0007885782572856995,0.013263168162209299,0.6102633251869604,0.25238827638378153,0.5,-1.8578905390825504,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_076_Mg_fe_-1.074_n4_generated_crystals_cif__gen_0,Mg,Li1 Mg2 O4,2e519c8bf92dc6d96a7dfc3f930c68a2226936f2c88e9c6aeee7a2d8f5e1275d,SM_Mg_004,15,7.0,8,2.050616,10.987813,-5.455225263323102,-5.461098807198661,0.053566901956236,1.375660435162677,0.0127523085535932,2.023580596004956,0.0495845939034196,119,-5.065327288489285,-5.065776853725593,0.0936395275499686,1.2535783744444098,-0.0009566945898593,2.0472287669597424,0.0040845273487901,119,0.39532195347306764,0.0455000665546295,0.013709003143452499,0.592342439564561,0.2483624530636004,0.75,-1.5189766560854645,0.02,0.828647172647818,MACE-MP::composition_offset,0.977528229434193,0.828647172647818,shallow_gradient_boosting,ML_estimate_only
job_079_Cr_fe_-0.854_n4_generated_crystals_cif__gen_0,Cr,Li1 Cr2 O4,a847ff31eed7c0b4ac7666c393484e3bfe4f34121f4525ed1b4c421a97fad4e4,SM_Cr_002,15,7.0,8,1.951927,10.08439,-8.03237806047712,-8.03237806047712,0.0558515196938793,1.171563066285797,0.0,1.9519270467092895,0.0,44,-7.077584812536592,-7.078746962302476,0.079999153810501,1.1235673468744332,-0.0041382213727271,1.954876231302198,0.0103907839578615,44,0.9536310981746441,0.0103907839578615,0.0041382213727271,0.7568457407940025,0.19224296126755455,0.42857142857142855,-2.271311788357928,0.02,0.9242724351992077,MACE-MP::composition_offset,0.011722590185393233,0.9242724351992077,shallow_gradient_boosting,ML_estimate_only
job_079_Cr_fe_-0.854_n4_generated_crystals_cif__gen_1,Cr,Li1 Cr2 O4,8d19c028019780f5298180cf94f61d447c58dee6fadffbb89b682c786a70931a,SM_Cr_013,1,7.0,6,1.900568,10.486465,-8.037420000348773,-8.041722978864398,0.0943517969538036,0.780284383583511,0.0192996635613826,1.8937448316413985,0.0230569808106775,25,-7.106358450935479,-7.10947949090746,0.0932240689268044,1.0155373897750768,0.0154232531123084,1.90842597449828,0.0130943096137707,25,0.9322434879569377,0.0099626711969068,0.0038764104490741982,0.4059241653948281,0.2531652087769351,0.42857142857142855,-2.3020443169629123,0.02,0.4592926743207305,MACE-MP::composition_offset,0.9992661323425941,0.4592926743207305,shallow_gradient_boosting,ML_estimate_only
job_079_Cr_fe_-0.854_n4_generated_crystals_cif__gen_2,Cr,Li1 Cr2 O4,1425e6a09c4b7a7d8cdf4f26bfbcdf7b773378124852a52cada3ef4778ecfb1e,SM_Cr_007,3,7.0,160,1.945996,10.776544,-8.058231353759766,-8.060589926583427,0.0956034117690842,1.2159417195255855,-0.0042390670240322,1.936858893256499,0.0123260956316183,166,-7.063261361866313,-7.065792722331771,0.080211996429244,1.0935171586725856,-0.0085394755106331,1.9390987849263503,0.0138791661647217,166,0.9947972042516557,0.0015530705331034001,0.0043004084866009,0.405982345325422,0.26564375641099847,0.42857142857142855,-2.258357548387224,0.02,0.981334362755725,MACE-MP::composition_offset,0.4382602284259485,0.981334362755725,shallow_gradient_boosting,ML_estimate_only
job_080_Mn_fe_-1.081_n4_generated_crystals_cif__gen_0,Mn,Li1 Mn2 O4,5ca33b2eaf4fe8a0fc6bbc956f1c212e7c649c3fc3dac5bd25c91793f31524b6,SM_Mn_008,9,7.0,1,1.927703,11.552215,-7.713255201067243,-7.714566911969866,0.0901129197362785,0.6406109712261074,0.0008958565658661,1.9230871846623527,0.0112700657860597,1,-6.842725785306706,-6.844049985106784,0.0932020648050231,1.0868506068206565,0.0008558798708884,1.9166272947047729,0.0111316594670598,1,0.8705169268630826,0.00013840631899990005,3.997669497770001e-05,0.4142514306373603,0.24997780831729682,0.5,-1.8481148920651878,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_080_Mn_fe_-1.081_n4_generated_crystals_cif__gen_1,Mn,Li1 Mn2 O4,5640a0d4b906f89afe176aba2aaf0e6e3f43f5d32e36acd358a8c7e2cec4c0c4,SM_Mn_007,7,7.0,1,1.873671,10.046366,-7.671974182128906,-7.676390511648996,0.0981617455421072,0.6042479996439711,0.0240029159738635,1.903334037993328,0.0375374397829262,1,-6.793768774663119,-6.798680951245367,0.093768058637392,0.9497146651604176,0.0230972062746062,1.8903372162279988,0.0389380478504847,1,0.8777095604036287,0.001400608067558498,0.000905709699257299,0.4588995351870734,0.2636772000293837,0.5,-1.802745858203771,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_080_Mn_fe_-1.081_n4_generated_crystals_cif__gen_2,Mn,Li1 Mn2 O4,093aabce68aa98edb7ce954f6831b04c189f05c3f4c2730dad1c7cc1f2162f3a,SM_Mn_004,35,7.0,1,1.926874,11.033915,-7.719039372035435,-7.719636099679129,0.0997183449150441,0.7368420502365312,-0.0001520820000102,1.9291949765472896,0.0065625451199314,1,-6.84911242757724,-6.849802637614915,0.088931377789102,0.8534907236658978,2.574802997523662e-05,1.924660193343033,0.0068528629605513,1,0.8698334620642143,0.0002903178406199001,0.00017783002998543663,0.45738108177891346,0.2573904818222438,0.5,-1.853867544573319,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_080_Mn_fe_-1.081_n4_generated_crystals_cif__gen_3,Mn,Li1 Mn2 O4,49fa9ff818857f7c6cd4b8907fa83e775d638e52c20af2d994a3bdee68e3a3bd,SM_Mn_015,1,7.0,8,1.922806,11.177127,-7.656120300292969,-7.660411834716797,0.0667653951015819,0.2099899918070653,-0.002722965711476,1.931857942121738,0.0244667622428568,156,-6.786238134823978,-6.788440863274323,0.0952450720075315,0.8197415152020202,-0.0029062436675539,1.9466835440065364,0.0139567392058023,156,0.8719709714424742,0.0105100230370545,0.00018327795607789993,0.24579932031568383,0.20074365865934976,0.5,-1.7925057702327267,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_083_Cr_fe_-0.935_n4_generated_crystals_cif__gen_2,Cr,Li1 Cr2 O4,6ef13abdd31bac7241092ed23afca24c77acac5eef44f48106201997f8ed6f3f,SM_Cr_008,15,7.0,8,1.881631,9.785537,-8.02615247453962,-8.029584067208427,0.097652500011938,0.7479329272329676,0.0126393232446335,1.8426251251384749,0.037678108129947,8,-7.076171444812288,-7.077745779042461,0.095047098091568,0.9841589775010594,0.0009029118405332,1.8786622940687367,0.0234959361400558,8,0.9518382881659662,0.0141821719898912,0.0117364114041003,0.739379549973265,0.19120053664168124,0.42857142857142855,-2.2703106050979134,0.02,0.9311578280984474,MACE-MP::composition_offset,0.9987603699943077,0.9311578280984474,shallow_gradient_boosting,ML_estimate_only
job_085_Mg_fe_-0.837_n4_generated_crystals_cif__gen_2,Mg,Li1 Mg2 O4,2fb76f741dadb416d68dd8e77aa92ee2742979763fcccfdf739db0fe8d797dc1,SM_Mg_008,1,7.0,8,1.849947,10.521692,-5.432414463588169,-5.474423544747489,0.100578850625968,1.008059007031061,-0.0524603554306105,1.8494763654535904,0.1176528220684162,123,-5.063093410807783,-5.189567124125397,0.0821339665272356,0.5794993545670353,-0.0460802095255843,1.484226500893847,0.1548272339898947,99,0.2848564206220914,0.03717441192147851,0.006380145905026197,0.31030461479811955,0.23798433812703956,0.75,-1.642766926485269,0.02,0.9999999999995277,MACE-MP::composition_offset,5.988067467884297e-11,0.9999999999995277,shallow_gradient_boosting,ML_estimate_only
job_086_Mn_fe_-0.988_n4_generated_crystals_cif__gen_0,Mn,Li1 Mn2 O4,95ac0be9b7301b973ec21499717c000fd8ef8da903ab70bb72f85c507d00b0a8,SM_Mn_010,10,7.0,8,1.859305,10.230194,-7.661245618547712,-7.663759504045759,0.0671311278751511,0.3780275180041583,-0.0019101663226482,1.8674752627111304,0.0186454578594934,8,-6.797945923310679,-6.799571147804199,0.0779006956348269,0.737696672389056,-0.0022955896930768,1.8727743369172427,0.0154537196099967,8,0.8641883562415593,0.0031917382494967006,0.0003854233704286001,0.5126508023981395,0.25519115789500835,0.5,-1.8036360547626034,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_086_Mn_fe_-0.988_n4_generated_crystals_cif__gen_1,Mn,Li1 Mn2 O4,4bc61166f7313b9a77c11a53f5787fb356462249f0fdc64f5efc0a527a6c20cc,SM_Mn_004,35,7.0,6,1.928333,10.606597,-7.721753801618304,-7.722257886614118,0.0663247435150599,1.1100107394614769,0.0022422188047221,1.928701521061311,0.0047742805609922,10,-6.853037248486368,-6.85426272613144,0.0831643998485406,1.3006311339298349,0.0052208987406694,1.926530660477672,0.0098805949783923,10,0.8679951604826783,0.0051063144174001,0.0029786799359473,0.5518682666052884,0.2613091106785936,0.5,-1.8583276330898437,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_086_Mn_fe_-0.988_n4_generated_crystals_cif__gen_3,Mn,Li1 Mn2 O4,f31a857e9db175bad2d2cb76b08566cb63c68bb3ac8ee9a9cf19bb7ba45111dd,SM_Mn_016,1,7.0,6,1.88841,10.752778,-7.675683157784598,-7.680098942347935,0.041599321865905,1.4595700666338765,0.0114319481429496,1.9106524201227295,0.0241370131456827,25,-6.80922501188323,-6.814666722433164,0.0947495543981777,0.8407598064644408,0.0296139725029085,1.912184123726571,0.0491067337179924,25,0.865432219914771,0.0249697205723097,0.0181820243599589,0.2322090795625195,0.1893347266919676,0.5,-1.8187316293915679,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_087_Cr_fe_-1.452_n4_generated_crystals_cif__gen_0,Cr,Li1 Cr2 O4,80425455bf99694a88ff175787de90f0128869a01a313f755dc04703112ab02a,SM_Cr_003,20,7.0,10,1.931781,10.641628,-8.081201825823102,-8.081498282296318,0.095280950296941,1.313483571778779,0.0008008971767838,1.934960270828692,0.0029339331862764,10,-7.102514772220204,-7.103074792226951,0.0858706073039207,1.367414343317452,0.0018258229959766,1.93412772263289,0.0056008320535869,10,0.9784234900693667,0.0026668988673105,0.0010249258191927998,0.6881375583865521,0.22486807114901214,0.42857142857142855,-2.2956396182824035,0.02,0.5862928796409883,MACE-MP::composition_offset,0.6925930608664057,0.5862928796409883,shallow_gradient_boosting,ML_estimate_only
job_087_Cr_fe_-1.452_n4_generated_crystals_cif__gen_2,Cr,Li1 Cr2 O4,842f5cdcb8cdb9dbcf44af997f06a42b11918f56dc4013678b486424fdb2d05d,SM_Cr_011,4,7.0,6,1.918167,10.638302,-8.054494040352958,-8.059325081961495,0.0904347453585689,1.3157769959624397,0.0159767545148925,1.8838991142807568,0.0264823026884537,10,-7.076491790237555,-7.0843763994027125,0.0952646566486247,1.0041020806716443,0.0332185380938714,1.8393770905385392,0.0473513045183373,10,0.9749486825587823,0.0208690018298836,0.017241783578978903,0.5597260729137266,0.26784200451725426,0.42857142857142855,-2.276941225458165,0.02,0.8755322325054933,MACE-MP::composition_offset,0.6587180815595824,0.8755322325054933,shallow_gradient_boosting,ML_estimate_only
job_087_Cr_fe_-1.452_n4_generated_crystals_cif__gen_3,Cr,Li1 Cr2 O4,9d446ad9625b9f3ad1197f8ec250ec901ababc1f4af612020a89c8599a0762bc,SM_Cr_005,12,7.0,1,1.811752,10.127312,-8.031514304024833,-8.033642905099052,0.087596941680215,1.1567536936895613,-0.0044769609156631,1.7768318058434078,0.0183930889629816,8,-7.068160954845256,-7.075175329529953,0.0968900359981733,0.7861849607203203,-0.0212169610630502,1.839586684151498,0.0440622970570889,8,0.9584675755690988,0.025669208094107304,0.0167400001473871,0.7479777658431975,0.18896026214734146,0.42857142857142855,-2.2677401555854058,0.02,0.9466269010511174,MACE-MP::composition_offset,0.5145999897727481,0.9466269010511174,shallow_gradient_boosting,ML_estimate_only
job_088_Cr_fe_-1.127_n4_generated_crystals_cif__gen_0,Cr,Li1 Cr2 O4,0c2022e4146bdc4a8758837145d89d04f78706a013205891f904d22214ddd568,SM_Cr_003,20,7.0,10,1.929691,10.298769,-8.078689575195312,-8.081428527832031,0.0946299004288215,0.6160075806403474,0.0175131363727287,1.927732057891545,0.025164280002352,10,-7.099028122894509,-7.102547664981054,0.0790139419414582,1.4329192813294611,0.0184277832375887,1.9185425221619423,0.0280463129542797,10,0.9788808628509775,0.0028820329519276995,0.0009146468648599977,0.6496636058569562,0.23443903708266114,0.42857142857142855,-2.295112491036506,0.02,0.5965299725239765,MACE-MP::composition_offset,0.672224848698596,0.5965299725239765,shallow_gradient_boosting,ML_estimate_only
job_088_Cr_fe_-1.127_n4_generated_crystals_cif__gen_1,Cr,Li1 Cr2 O4,4a5e6a22f7b06f93f5b15bdaadeaea6437e9b3aaa2f8191f43ba3a7fad4b33a1,SM_Cr_003,20,7.0,6,1.936864,10.490802,-8.081370217459542,-8.081708090645927,0.0791817962731202,0.9807579333501516,0.0019646545145386,1.93670807331938,0.003989686434381,10,-7.101909612194177,-7.102996372574472,0.0921089916358223,0.6289663453422768,0.0042171127534946,1.9297740208844856,0.0129735079982938,10,0.9787117180714553,0.008983821563912801,0.0022524582389560005,0.7304032498093862,0.18922856098298937,0.42857142857142855,-2.2955611986299242,0.02,0.5878197309421695,MACE-MP::composition_offset,0.5330273033832884,0.5878197309421695,shallow_gradient_boosting,ML_estimate_only
job_088_Cr_fe_-1.127_n4_generated_crystals_cif__gen_2,Cr,Li1 Cr2 O4,133681b91b2632c4652c8e78c215ae331288ea83058ee557287dc7f296a8395b,SM_Cr_006,14,7.0,8,1.960684,10.654061,-8.069681440080915,-8.071492876325335,0.0787067184350317,0.825175438817229,-0.0016335616966827,1.937626220471792,0.0188964420160873,12,-7.0932425502335406,-7.094764750174804,0.0622811094457865,0.7214354658054727,-0.0026282430600946,1.9608857094652796,0.0110255560008112,12,0.9767281261505314,0.0078708860152761,0.0009946813634119,0.8819052145002622,0.13065509743787349,0.42857142857142855,-2.287329576230256,0.02,0.7368033256701281,MACE-MP::composition_offset,0.24928436583207414,0.7368033256701281,shallow_gradient_boosting,ML_estimate_only
job_088_Cr_fe_-1.127_n4_generated_crystals_cif__gen_3,Cr,Li1 Cr2 O4,0131af485496d3becdc23a4bb6200cb0ef068715ac53af1d176966f9056c6022,SM_Cr_008,15,7.0,8,1.858254,9.848461,-8.026464189801898,-8.028807503836495,0.0996064230014262,0.8929733550588164,0.0027564376282644,1.8620608583423,0.0212140913613211,8,-7.073623628209519,-7.077576360799656,0.0800134658608442,1.156917049488322,-0.0065336573527374,1.872428225241156,0.0418972030369012,8,0.9512311430368392,0.0206831116755801,0.0092900949810018,0.7402244082234678,0.20516754961786018,0.42857142857142855,-2.270141186855108,0.02,0.9322736393371716,MACE-MP::composition_offset,0.9948152479528617,0.9322736393371716,shallow_gradient_boosting,ML_estimate_only
job_092_Cr_fe_-1.075_n4_generated_crystals_cif__gen_2,Cr,Li1 Cr2 O4,fe76e62cf2504cfabcb215e14e01e92bcb9ac70802db70f10e3df248f826b8c4,SM_Cr_008,15,7.0,1,1.851749,9.646517,-8.022139413016182,-8.029425484793526,0.098599743181909,1.005038312224683,0.0227925257928012,1.867034223816456,0.0446619729109419,8,-7.075865326376659,-7.078273306900416,0.0629064869795023,0.9236364923305072,0.0132243408796288,1.874149758492465,0.0198584644600672,8,0.9511521778931105,0.0248035084508747,0.009568184913172401,0.8424984103749494,0.15392937117511718,0.42857142857142855,-2.270838132955868,0.02,0.9275925932408317,MACE-MP::composition_offset,0.9997781513831532,0.9275925932408317,shallow_gradient_boosting,ML_estimate_only
job_092_Cr_fe_-1.075_n4_generated_crystals_cif__gen_3,Cr,Li1 Cr2 O4,49e21a0d98aee6ff8d6db6f3f3881cf59dfd7c6ee4441c0356ec913745936730,SM_Cr_015,1,7.0,8,1.779661,10.770079,-7.960015978131976,-7.962369646344866,0.0583317179935411,0.5261430292580469,-0.0027633158414168,1.7598577822450774,0.0137024323187458,156,-7.00400020561194,-7.0077734236399385,0.0973226261146083,0.7963880120763274,-0.0041097289610267,1.7659994067399665,0.0226365714555018,156,0.9545962227049278,0.008934139136756001,0.0013464131196099,0.20488879448970854,0.1829260499102486,0.42857142857142855,-2.200338249695391,0.02,0.9999996871118492,MACE-MP::composition_offset,0.9999984053924811,0.9999996871118492,shallow_gradient_boosting,ML_estimate_only
job_094_Cr_fe_-0.989_n4_generated_crystals_cif__gen_0,Cr,Li1 Cr2 O4,98eeacaabc6f82adf641465d6f0313cace2698374a58bf36126a7958c2d9cbda,SM_Cr_016,2,7.0,8,1.836475,10.769074,-7.953548976353237,-7.962862832205636,0.0701093586613671,1.237602044057834,-0.0054156139639234,1.756888386879014,0.0221634895038889,156,-7.002113886317096,-7.009808425245865,0.0422843896381531,0.1202792423717171,-0.0090298283875004,1.767815907600447,0.0319658429194775,156,0.9530544069597715,0.009802353415588601,0.003614214423577,0.4193213908800147,0.26839602773128013,0.42857142857142855,-2.2023732513013172,0.02,0.9999994731561743,MACE-MP::composition_offset,0.9993174572794741,0.9999994731561743,shallow_gradient_boosting,ML_estimate_only
job_094_Cr_fe_-0.989_n4_generated_crystals_cif__gen_1,Cr,Li1 Cr2 O4,ede4015309ad6ecd094f8ed39dd43e0bba4a94764ba11a0d9be2d0edac3c035f,SM_Cr_005,12,7.0,8,1.782934,10.07959,-8.03222165788923,-8.03368159702846,0.0734088858782545,1.2897007480727845,-0.0027474049860831,1.774530136478251,0.0158711073484452,8,-7.065376935081827,-7.075614504213703,0.0648047985126133,1.07901492611726,-0.0263120579748074,1.837850244527584,0.0707119035730254,8,0.9580670928147574,0.0548407962245802,0.023564652988724302,0.7720116616490583,0.18924854280791412,0.42857142857142855,-2.268179330269155,0.02,0.9441989800918744,MACE-MP::composition_offset,0.7197605990572515,0.9441989800918744,shallow_gradient_boosting,ML_estimate_only
job_094_Cr_fe_-0.989_n4_generated_crystals_cif__gen_2,Cr,Li1 Cr2 O4,876c7d9ee28d4696d4d462be9d7456a53329226b0084712ebb94335e4fccd27c,SM_Cr_004,12,7.0,1,1.94698,10.308404,-8.07992172241211,-8.083014351981026,0.0964277694193398,1.0837802039592055,0.0092195896456486,1.921505018052309,0.0277338623846055,12,-7.109094978669324,-7.110193400817934,0.0566813827320408,1.3825332940112312,0.0053120340006231,1.9435119014416955,0.0128008851865232,12,0.9728209511630919,0.014932977198082302,0.003907555645025501,0.8795473095553672,0.137355851675029,0.42857142857142855,-2.3027582268733866,0.02,0.4451552425637384,MACE-MP::composition_offset,0.955160645170184,0.4451552425637384,shallow_gradient_boosting,ML_estimate_only
job_098_Mg_fe_-1.184_n4_generated_crystals_cif__gen_1,Mg,Li1 Mg2 O4,f2f1fc8c1e40b6cfe508121983e4c3f0a5a7577762ac98d45ec857b39d5f76c2,SM_Mg_004,15,7.0,1,2.016368,10.980658,-5.452137538364956,-5.461327144077846,0.0475829961924737,1.4229458580712884,0.0083844955049334,2.0311115132806385,0.074798360760158,119,-5.062992242081004,-5.065299495916001,0.0075305294581851,1.1878661127984451,-0.0132883297462063,2.02273454932389,0.0027230654271126,119,0.3960276481618452,0.0720752953330454,0.0216728252511397,0.7943110874633722,0.15453922823466038,0.75,-1.5184992982758727,0.02,0.8225079207715326,MACE-MP::composition_offset,0.9972426671089276,0.8225079207715326,shallow_gradient_boosting,ML_estimate_only
job_101_Mg_fe_-1.339_n4_generated_crystals_cif__gen_2,Mg,Li1 Mg2 O4,4658a733b4105cb73b721c63cf2110725e436be0064c618574c5ac5ad668af4f,SM_Mg_009,1,7.0,1,1.577381,9.93596,-5.376566750662668,-5.497025081089565,0.0940486027036593,0.4655958847377754,0.0181307013555724,1.818026787164119,0.3026685317252867,1,-5.073804497280292,-5.318561803662841,0.074184663216958,1.2043005584275972,0.0333368609276523,1.4203973322629009,0.5804983916902908,1,0.17846327742672408,0.27782985996500414,0.015206159572079898,0.2810591896199564,0.2311953416816832,0.75,-1.7717616060227126,0.02,1.0,MACE-MP::composition_offset,1.5658809333551985e-11,1.0,shallow_gradient_boosting,ML_estimate_only
job_105_Mn_fe_-0.898_n4_generated_crystals_cif__gen_0,Mn,Li1 Mn2 O4,bd0811b415114b92ba36e669f78bd808bcdc24a5a9e7169b772deb41abb0f8c7,SM_Mn_003,16,7.0,1,1.922045,10.851218,-7.709394182477679,-7.711582728794643,0.0985570084268789,0.3714976379931423,0.0007281823049634,1.909600080515918,0.014424447790488,1,-6.84378221159964,-6.845873885797908,0.0909954828727032,0.8298301320842801,0.0008806727511829,1.9121331060100824,0.0136385752657017,1,0.8657088429967352,0.0007858725247862994,0.00015249044621950007,0.4310290865718325,0.2532106613657166,0.5,-1.849938792756312,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
job_105_Mn_fe_-0.898_n4_generated_crystals_cif__gen_1,Mn,Li1 Mn2 O4,392c0014697bea0a838f1abea2aa2c85a2085273a4f3734949b4a6feead76c1e,SM_Mn_005,9,7.0,8,1.918506,10.598329,-7.684462411063058,-7.696219308035714,0.0580567705635268,0.7836002989329841,0.0174632765031392,1.917497490692329,0.0477149160454691,8,-6.817359619601056,-6.826942336416829,0.0949135549567231,1.4050892420791308,0.0156355307959963,1.9154245399230037,0.059400425400217,8,0.8692769716188851,0.011685509354747901,0.001827745707142902,0.5209371797331577,0.2564947685929956,0.5,-1.8310072433752334,0.02,1.0,MACE-MP::composition_offset,1.0,1.0,shallow_gradient_boosting,ML_estimate_only
