candidate_id,split,model_name,model_package_version,checkpoint_sha256,device,status,error_type,error_message,converged,steps,initial_energy_eV_atom,final_energy_eV_atom,max_force_eV_A,stress_GPa,initial_volume_A3,final_volume_A3,volume_change_fraction,min_interatomic_distance_A,rms_displacement_A,final_space_group_number,final_space_group_symbol,collapsed,relaxed_structure_cluster,merged_candidate_count,model_disagreement_eV_atom,wall_time_seconds,result_sha256
job_094_Cr_fe_-0.989_n4_generated_crystals_cif__gen_0,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,14,-7.002113886317096,-7.009808425245865,0.04228438963815312,0.12027924237171712,75.38352078311404,74.70282052719695,-0.009029828387500438,1.767815907600447,0.031965842919477544,156,P3m1,False,MACEMP_0083,2,0.9530544069597715,0.8352695871144533,116a2a69b58b401d26fdfbcc5f43b6bd10715bccb78fbf3f6815e936b8684baf
job_094_Cr_fe_-0.989_n4_generated_crystals_cif__gen_1,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,9,-8.03222165788923,-8.03368159702846,0.07340888587825459,1.2897007480727845,70.55713035431337,70.36328134257421,-0.0027474049860831684,1.774530136478251,0.015871107348445244,8,Cm,False,CHGNET_0025,12,0.9580670928147574,0.6842510178685188,3b272ffc6c7d94112eedc82d8e058bf104cdd9de23c5feda847a73e4f8f590f9
job_094_Cr_fe_-0.989_n4_generated_crystals_cif__gen_1,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,16,-7.065376935081827,-7.075614504213703,0.06480479851261334,1.07901492611726,70.55713035431337,68.70062704989463,-0.0263120579748074,1.837850244527584,0.07071190357302543,8,Cm,False,MACEMP_0025,12,0.9580670928147574,0.8037670291960239,c1ac51a1ad5e4258f1e0128cb56676ebd2321c5a8615ee371e298f816e1e4c88
job_094_Cr_fe_-0.989_n4_generated_crystals_cif__gen_2,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,6,-8.07992172241211,-8.083014351981026,0.09642776941933989,1.0837802039592057,72.1588314690457,72.8241062844998,0.009219589645648618,1.921505018052309,0.027733862384605595,12,C2/m,False,CHGNET_0024,12,0.9728209511630919,0.5102861616760492,c9ebc215fd4357a70cdd560ff8ff014ffdff54d8f3a2c15a5d005a63d7027e29
job_094_Cr_fe_-0.989_n4_generated_crystals_cif__gen_2,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,6,-7.109094978669324,-7.110193400817934,0.05668138273204083,1.3825332940112312,72.1588314690457,72.54214163525451,0.005312034000623189,1.9435119014416955,0.012800885186523244,12,C2/m,False,MACEMP_0024,12,0.9728209511630919,0.31761253997683525,f154ddf32ed86930824e8ec819bed97295f0136de026c4393b1683ad6072d43d
job_095_Ni_fe_-1.001_n4_generated_crystals_cif__gen_0,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,9,-5.847813197544643,-5.85099846976144,0.09671958104632838,1.4500194545129013,69.89936199440038,68.89719214859647,-0.014337324650891548,1.892124169276024,0.030124930687268497,187,P-6m2,False,CHGNET_0085,2,1.1378506886237814,0.7461927514523268,fcc92e91f868adb7ea9e330df204340974953fdec8c812b077342108f8f40b2a
job_095_Ni_fe_-1.001_n4_generated_crystals_cif__gen_0,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,3,-4.7120074753521015,-4.713147781137659,0.0693403114861264,0.9673196862857225,69.89936199440038,69.824924153902,-0.0010649287543473829,1.914259196981296,0.009564592493867981,187,P-6m2,False,MACEMP_0084,2,1.1378506886237814,0.1835997737944126,5497074146d87b26e8bd67c0ee699b5d702327759ef3910ad4c6d191692b294a
job_095_Ni_fe_-1.001_n4_generated_crystals_cif__gen_1,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,15,-5.896924700055804,-5.902929033551898,0.0800887025412078,1.3088013754574328,68.02819442922411,68.33421886903055,0.004498494225432026,1.8687592762311829,0.0445446056739337,2,P-1,False,CHGNET_0026,30,1.1085268212364427,1.2307624816894531,d0c75392ad6657453946722643b77c537460b0aeeb650ad6de079b6ad9878115
job_095_Ni_fe_-1.001_n4_generated_crystals_cif__gen_1,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,8,-4.789681986176169,-4.794402212315455,0.04992396157918698,1.545233446656026,68.02819442922411,67.84334059431586,-0.002717312085955381,1.862664632160755,0.03919859668300148,2,P-1,False,MACEMP_0026,30,1.1085268212364427,0.4804423712193966,666412c0229df3b0b8dba747c89f8d2bf3de2318025448953eb4dd889abd58d4
job_095_Ni_fe_-1.001_n4_generated_crystals_cif__gen_3,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,3,-5.891282217843192,-5.892361232212612,0.0759002405911001,1.3837929143336516,74.9424449253277,74.70829467855424,-0.0031244009587193533,1.8732281123283645,0.007824471880083363,1,P1,False,CHGNET_0086,1,1.1132712337696438,0.26322173699736595,012ca30263f079d27be8c8cf740d07abec12dada865de978b99a3c797d62f833
job_095_Ni_fe_-1.001_n4_generated_crystals_cif__gen_3,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,11,-4.774800875307982,-4.779089998442968,0.09677821236216659,0.7207595295839148,74.9424449253277,72.35492134420882,-0.03452681032353677,1.8497983249653278,0.03326290130186465,8,Cm,False,MACEMP_0085,1,1.1132712337696438,0.6689349766820669,6f2472e3e722f71235fce5d1a2c7018cc6aee66fefcabc79caec057adaf653ed
job_096_Al_fe_-0.803_n4_generated_crystals_cif__gen_2,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,9,-6.985995156424386,-6.9895798819405695,0.05860298741705191,1.5427589929126828,72.13806052205436,72.3926568084628,0.003529292090277414,1.854382036284839,0.02298361950042926,156,P3m1,False,CHGNET_0087,2,0.39844654858845985,0.7352972384542227,0c5e760f49ed5f77c660275d52bb3310882d1c406c496acc0b68fc2ee08a69ce
job_096_Al_fe_-0.803_n4_generated_crystals_cif__gen_2,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,9,-6.586160346700034,-6.59113333335211,0.07911344879192342,1.4047835362940542,72.13806052205436,72.17428913467566,0.0005022121797997325,1.8299719987634437,0.027457423627978032,156,P3m1,False,MACEMP_0086,2,0.39844654858845985,0.4503879342228174,0619a2e43912a783973deb8f0a94dfb2690ea0c1b2391885a9bcbac5dbf307f7
job_096_Al_fe_-0.803_n4_generated_crystals_cif__gen_3,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,9,-6.998011997767857,-7.001405988420759,0.06862695202601529,1.3563713500848626,63.47795458307351,63.61705360807343,0.0021912965834127718,1.8192385868272634,0.020592910499940654,8,Cm,False,CHGNET_0052,2,0.3745967598904869,0.8637775368988514,fce2d0dead43f14eee1c1dbfb4cf5fcea3b5a2d62c0b2738da8652a7eeab105b
job_096_Al_fe_-0.803_n4_generated_crystals_cif__gen_3,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,12,-6.622717570135715,-6.626809228530272,0.07501906621319679,1.5133806844769568,63.47795458307351,63.48982117320485,0.00018694033557453693,1.866942670756366,0.023358436873207482,8,Cm,False,MACEMP_0051,2,0.3745967598904869,0.7138329911977053,6c078422766ec057a5bde6028a51a001a71efe7a3a5dee7848ac630d681f951f
job_097_Ti_fe_-1.239_n4_generated_crystals_cif__gen_0,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,3,-8.460518973214286,-8.460693359375,0.02222330416868563,1.3436738078380965,66.29834480672768,66.40779155343478,0.0016508217064263864,1.882365110064326,0.0019446021069038342,139,I4/mmm,False,CHGNET_0058,5,0.38910387032079186,0.2685217261314392,192bbf73040e2c28e91293b2b06e3ba7a41c9b51f80c29b40fcc54fdc8e5929c
job_097_Ti_fe_-1.239_n4_generated_crystals_cif__gen_0,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,0,-8.071589489054208,-8.071589489054208,0.0851914773731159,0.7698537793460896,66.29834480672768,66.29834480672768,0.0,1.8774249755138548,0.0,139,I4/mmm,False,MACEMP_0057,5,0.38910387032079186,0.049454089254140854,647fb64326026f66aaaee696a14a5c234ce3bd4765d09983a0daad72aeb20f5a
job_097_Ti_fe_-1.239_n4_generated_crystals_cif__gen_1,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,1,-8.544054303850446,-8.544107709612165,0.09106705342021473,1.3812567184423257,72.01941039627539,72.00802138437845,-0.00015813808852738198,1.9392879316311873,0.0005541276721694623,44,Imm2,False,CHGNET_0002,41,0.3883827196190719,0.11897560767829418,77de56fc74bb9a10b8c121cb472b2357caf1c1e39ce28d4bf64df02c6887afee
job_097_Ti_fe_-1.239_n4_generated_crystals_cif__gen_1,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,4,-8.154480468165364,-8.155724989993093,0.04136222803244327,1.5354587271680045,72.01941039627539,72.01056068546987,-0.00012287952312894923,1.92394705719364,0.012410791862046895,44,Imm2,False,MACEMP_0002,41,0.3883827196190719,0.24121154844760895,cbb89205d7e42c0c781da40bc564b62b606e09115e98517310a04ff1be57745c
job_097_Ti_fe_-1.239_n4_generated_crystals_cif__gen_2,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,3,-8.512641906738281,-8.513282775878906,0.09663316824710719,1.2503817287908137,78.44009947259374,78.54228419235211,0.00130271022659878,1.8661892715804012,0.006948810948852913,160,R3m,False,CHGNET_0088,1,0.41645503837995257,0.25429231859743595,c59abe4e700530f3b87b62f99a150c37ab5bfa048b64c2d227bdc14303a4ded0
job_097_Ti_fe_-1.239_n4_generated_crystals_cif__gen_2,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,3,-8.096122885668423,-8.096827737498954,0.09182857702623407,1.2943165456933716,78.44009947259374,78.55304687446491,0.0014399191565359626,1.8759922830862468,0.007059376291946929,160,R3m,False,MACEMP_0087,1,0.41645503837995257,0.18139005824923515,743bce188915ad5e2f4926efe78d287a7fac44a1d508ec61d35349ed690151f7
job_097_Ti_fe_-1.239_n4_generated_crystals_cif__gen_3,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,11,-8.514901297433036,-8.52413558959961,0.08336682725465543,0.4849639414973858,79.47743488561316,80.70559329769493,0.015452919609816096,1.8750515521178577,0.039108778572019186,8,Cm,False,CHGNET_0089,5,0.38977231194757955,0.8893182426691055,e6a6a9dae8e99617a673aabba5fc93d2d43cf1f2850bbfec3431250e63cae7e8
job_097_Ti_fe_-1.239_n4_generated_crystals_cif__gen_3,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,21,-8.12057593254586,-8.13436327765203,0.08019357814092139,1.209132394812425,79.47743488561316,80.89884599000115,0.017884461249079386,1.8528077572624109,0.038496203863436294,8,Cm,False,MACEMP_0088,5,0.38977231194757955,1.2601129729300737,d34ee9e81fc08d87179191b70fbfb920e809f78e4a1f6d7f3e9e860bb5ec2011
job_098_Mg_fe_-1.184_n4_generated_crystals_cif__gen_1,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,15,-5.452137538364956,-5.461327144077846,0.04758299619247372,1.4229458580712884,76.864606947609,77.50907789904971,0.008384495504933476,2.0311115132806385,0.07479836076015803,119,I-4m2,False,CHGNET_0020,15,0.3960276481618452,1.23311797529459,7796228cf2a3f345c4ef168615b48e052635672a9cceb905a6c77f760c04ea52
job_098_Mg_fe_-1.184_n4_generated_crystals_cif__gen_1,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,8,-5.062992242081004,-5.065299495916001,0.007530529458185109,1.1878661127984451,76.864606947609,75.84320470467664,-0.013288329746206307,2.0227345493238906,0.0027230654271126874,119,I-4m2,False,MACEMP_0020,15,0.3960276481618452,0.3969040997326374,cb3eda5e69ae8f21c306c53930575862afe97bf49b73416417a17f8bc4407c00
job_099_Ni_fe_-1.343_n4_generated_crystals_cif__gen_0,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,10,-5.850612095424107,-5.852922712053571,0.08191375288299058,0.24812932263125986,69.64396710752828,70.99472182553086,0.019395143242156854,1.8595136083322812,0.021070485341741586,25,Pmm2,False,CHGNET_0090,1,1.1308127025564234,0.4301245752722025,05b322406baf652ec03549b386de5f3b006649ec1808fdcb2b7bcfae5ae62e71
job_099_Ni_fe_-1.343_n4_generated_crystals_cif__gen_0,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,6,-4.721145580307024,-4.722110009497148,0.07243343469884876,1.523739033833022,69.64396710752828,70.05415120648408,0.005889729089132434,1.8473928401729112,0.010999051403102054,25,Pmm2,False,MACEMP_0089,1,1.1308127025564234,0.23223057575523853,6a349ce1b64c9fdd16a6b933ee548de26b4626414db41274b05e653d68b28b34
job_099_Ni_fe_-1.343_n4_generated_crystals_cif__gen_1,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,11,-5.897366115025112,-5.9013824462890625,0.05771768765843179,1.4132355866219777,69.84564365853677,68.19267103254303,-0.023666080508540133,1.8709497391116356,0.03848767175841793,12,C2/m,False,CHGNET_0026,30,1.1044377911611933,0.8649880308657885,39130aa95c6900a84f6823cee2e0e98e7cec8b84fadc5774ced5562454d206c6
job_099_Ni_fe_-1.343_n4_generated_crystals_cif__gen_1,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,11,-4.790566309548232,-4.796944655127869,0.07838201379160896,1.4167857305164036,69.84564365853677,67.3793987397349,-0.03530993186717446,1.8884892075686273,0.04321996485010453,12,C2/m,False,MACEMP_0026,30,1.1044377911611933,0.6719451695680618,efdf396533c7d98f38873321c8769cc44317999bbd58dd4f7d2e3fe4402c46d4
job_099_Ni_fe_-1.343_n4_generated_crystals_cif__gen_2,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,6,-5.898394448416574,-5.900008065359933,0.07299538272511376,1.572224047349841,69.52436686814752,69.33249227138104,-0.002759817966129341,1.8604844175076796,0.01902281429993002,5,C2,False,CHGNET_0026,30,1.1074464755318605,0.38456022925674915,ffac094a5af9116084c2ef209a574454e909a8bb4ff2f9f516d7f52481aee739
job_099_Ni_fe_-1.343_n4_generated_crystals_cif__gen_2,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,4,-4.791713544265063,-4.792561589828073,0.050476128194995334,1.5263021939123695,69.52436686814752,69.2576708183655,-0.0038360083204758144,1.8559444838055217,0.009147648167178137,5,C2,False,MACEMP_0026,30,1.1074464755318605,0.2158164232969284,424ed93495802bcbc210552cd2cac241c169224c6b3b40cd3795db0f29be0663
job_099_Ni_fe_-1.343_n4_generated_crystals_cif__gen_3,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,12,-5.88984135219029,-5.895093645368304,0.10026793534339824,0.4616656913136059,70.04038166518502,68.92994194946604,-0.01585427847933829,1.8730669978955392,0.0551469167941698,2,P-1,False,CHGNET_0005,14,1.1099447001088292,0.9849838353693485,61bd22b5ac897f086ab715a16cb30f01f2da701b09f55e0f894ddc9532185e74
job_099_Ni_fe_-1.343_n4_generated_crystals_cif__gen_3,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,4,-4.782829165792807,-4.785148945259475,0.09960010575511076,1.0670496202947566,70.04038166518502,69.8134312649171,-0.00324027931990456,1.8630827899823132,0.01767507550869196,2,P-1,False,MACEMP_0005,14,1.1099447001088292,0.23491322435438633,6dfd4fbed16251346c458d9fb82845d6c112b06bc33d15418b3df48a650a5fb7
job_100_Co_fe_-1.485_n4_generated_crystals_cif__gen_0,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,3,-6.540025983537946,-6.541006905691964,0.08147267427034108,1.642498622966861,67.75572921595398,67.56809815023244,-0.00276922804746893,1.8860695476137237,0.0072515891528007696,12,C2/m,False,CHGNET_0031,25,0.8428406750966939,0.25805618800222874,0c9021ad7be3b0e2559607d08db9a89d5f115d9b2f20df7d1a94e88142a05fcd
job_100_Co_fe_-1.485_n4_generated_crystals_cif__gen_0,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,5,-5.696670349728103,-5.6981662305952705,0.0653401341307133,1.258882724645206,67.75572921595398,67.28877737679278,-0.006891695278976484,1.8903203016971302,0.012940420609940892,12,C2/m,False,MACEMP_0031,25,0.8428406750966939,0.2681788597255945,6bb0d01030697969fc9d161a1f0c2bf1fe19f2dd29c04bc382b729ce548264f5
job_100_Co_fe_-1.485_n4_generated_crystals_cif__gen_1,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,9,-6.509373256138393,-6.513625008719308,0.09480447820496883,0.7865526535782614,67.47011284356219,66.94056478988577,-0.00784863151043258,1.8714146393179947,0.020121965733719854,160,R3m,False,CHGNET_0091,1,0.8717436606889173,0.738031568005681,44e656fd49967ba855105a05cd1be040c7f40b0bbd875c4eba4622331ac81604
job_100_Co_fe_-1.485_n4_generated_crystals_cif__gen_1,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,2,-5.6416332710152775,-5.641881348030391,0.08908230058540212,1.1604993257931904,67.47011284356219,67.40742900920431,-0.0009290607606248225,1.8715881675845418,0.0025727219464150063,160,R3m,False,MACEMP_0090,1,0.8717436606889173,0.145527059212327,d3a48186d6efdb476c10d15d2b7f5ef51d52bb23d21576ac96eac3a1021aa3af
job_100_Co_fe_-1.485_n4_generated_crystals_cif__gen_2,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,19,-6.534139360700335,-6.539075034005301,0.04865304456112814,1.469703211481788,68.52141293423786,67.27487573161241,-0.018191936640620465,1.8836328926103196,0.0162197809379034,10,P2/m,False,CHGNET_0038,18,0.8459343006732061,1.5519315730780363,0063ed0a2438bd18f3462508b7c790d8a4a8dbaf06dd81389a79eacfc52c8e7e
job_100_Co_fe_-1.485_n4_generated_crystals_cif__gen_2,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,10,-5.689199539782704,-5.693140733332095,0.05442285651307001,1.4620754670810467,68.52141293423786,67.01982477227558,-0.021914144756521536,1.8897015570987286,0.017343043803955866,10,P2/m,False,MACEMP_0038,18,0.8459343006732061,0.4936860781162977,46105a75e9c7e2e9d5028812eae2e19d523f7478a5de68865c3233e88d49b387
job_100_Co_fe_-1.485_n4_generated_crystals_cif__gen_3,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,14,-6.533182416643415,-6.539103916713169,0.016592494425242844,1.5998991267377347,69.20392993280154,68.15845538738795,-0.01510715571252641,1.8872480289466287,0.01850010381067575,10,P2/m,False,CHGNET_0038,18,0.8456850320667755,0.7827455047518015,e65fd73d99da1c92baa906ddabc755b70a66d88cfcb9eb1ffdb8ab4694f82ce6
job_100_Co_fe_-1.485_n4_generated_crystals_cif__gen_3,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,19,-5.688533114730428,-5.693418884646394,0.0208938170703625,1.3613272797110876,69.20392993280154,67.56588659090208,-0.023669802329001177,1.896196474597065,0.01527473272046627,10,P2/m,False,MACEMP_0038,18,0.8456850320667755,1.1085034385323524,d39dc75693cb378cf7fcabde2ea9bbf8295f2f4fa09a7492cedf809a9d377232
job_101_Mg_fe_-1.339_n4_generated_crystals_cif__gen_1,development_calibration,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,6,-5.450658525739398,-5.451199667794364,0.01618467344551974,1.3856879362681014,71.71772290593383,72.15954236072099,0.006160533782795463,1.998878430669038,0.0011404542117157052,139,I4/mmm,False,CHGNET_0015,8,0.3651638018389187,0.4965065214782953,af02c06ad18717f902da1fbe576d1de572941147b4cc1934d5fc9449921d8760
job_101_Mg_fe_-1.339_n4_generated_crystals_cif__gen_1,development_calibration,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,0,-5.086035865955445,-5.086035865955445,0.0630301737761466,1.1886978306377713,71.71772290593383,71.71772290593383,0.0,1.9903486501505179,0.0,139,I4/mmm,False,MACEMP_0015,8,0.3651638018389187,0.04900192655622959,54082a33a8469246abe9d267f865fb84ff7e7a519b6173951c9a504c1425bae2
job_101_Mg_fe_-1.339_n4_generated_crystals_cif__gen_2,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,45,-5.3765667506626675,-5.497025081089565,0.09404860270365935,0.46559588473777547,69.55172033288066,70.81274180300242,0.018130701355572487,1.818026787164119,0.3026685317252867,1,P1,False,CHGNET_0092,1,0.17846327742672408,3.427826065570116,0d69f077f87df3336b276f0be07afa63833ced73d88111209fa55c8d16bea127
job_101_Mg_fe_-1.339_n4_generated_crystals_cif__gen_2,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,57,-5.073804497280292,-5.318561803662841,0.07418466321695802,1.2043005584275972,69.55172033288066,71.87035636089688,0.03333686092765231,1.4203973322629009,0.5804983916902908,1,P1,False,MACEMP_0091,1,0.17846327742672408,2.3087372332811356,a6f716ee94a40a8a338f4e6cce480272117c0409d88fb5cb54abbad15625d697
job_102_Ni_fe_-1.495_n4_generated_crystals_cif__gen_0,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,13,-5.811819893973214,-5.8193495614188055,0.10089080158359952,0.6895052975999316,67.10607543268154,64.72987001887465,-0.03540969127587579,1.842148728903121,0.04448073738834483,8,Cm,False,CHGNET_0061,10,1.121473183641843,1.136106701567769,6a003f0ea14ee65815a2e510d56bb68528d723cf2836067795527d52a91eb472
job_102_Ni_fe_-1.495_n4_generated_crystals_cif__gen_0,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,11,-4.689657371766777,-4.6978763777769625,0.0909809167634539,1.2980715891289198,67.10607543268154,65.2908194579286,-0.027050545916277424,1.8585110834698126,0.08240268020754862,8,Cm,False,MACEMP_0060,10,1.121473183641843,0.6367424558848143,9ed07ddc6be582879a6f03bb487611dae7b822e1d5804cea0e7e4c1600d4d8a0
job_102_Ni_fe_-1.495_n4_generated_crystals_cif__gen_2,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,3,-5.913314274379185,-5.913914816720145,0.06560527415808465,0.3678867259220624,68.52544574195859,68.61059534120506,0.0012425982541888203,1.872725063142606,0.007038946325293025,2,P-1,False,CHGNET_0006,22,1.1168278319890055,0.12134133093059063,503a09a37109b158947f8910f2f138f18813e351e3bf0e165744222cdbaa427f
job_102_Ni_fe_-1.495_n4_generated_crystals_cif__gen_2,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,4,-4.796484694598253,-4.7970869847311395,0.09017276563716946,0.25738068010280174,68.52544574195859,68.55344937334847,0.0004086603317450255,1.8601359757584175,0.008255004502922398,2,P-1,False,MACEMP_0006,22,1.1168278319890055,0.20934391394257545,2f8fcf4ce7c2e56dc01707954dab777e6067e194a040c2a45c7c909a0f77dd99
job_102_Ni_fe_-1.495_n4_generated_crystals_cif__gen_3,prospective,CHGNet,0.4.2,131bf40fe7fb7e0a4685589e31019fed2e757e8f4bff5e335330b9854cf9e926,cuda,DONE,,,True,16,-5.895623343331473,-5.903537750244141,0.09501983394465638,0.7493833650844494,69.47922091655163,68.38063973137695,-0.015811650889035356,1.8700116006375018,0.04736256708931092,2,P-1,False,CHGNET_0026,30,1.1091099989751356,1.2863570619374514,52ddaf5e4c9bd215a12cdb740a3a44875513b5d6b41e68cde43cf0bff90abd09
job_102_Ni_fe_-1.495_n4_generated_crystals_cif__gen_3,prospective,MACE-MP,0.3.16,01bfe22100139f424713cf921144e5509cbe353d67aa9fa1be9c6e1e0ed35845,cuda,DONE,,,True,4,-4.7920604111064495,-4.794427751269005,0.09410926695897343,1.3888658356772974,69.47922091655163,69.18941893561247,-0.004171059737230309,1.8537900768377005,0.01638332468695568,2,P-1,False,MACEMP_0026,30,1.1091099989751356,0.23831846378743649,6e1faf80a61003af10d4b1c54546947a2121db2a8593740760f8e34afffb187e
