candidate_id,p_dft_evaluable,prediction_role
job_233_Mn_fe_-1.136_n4_generated_crystals_cif__gen_2,0.5318208314387465,prospective_unlabeled
job_234_Cr_fe_-1.123_n4_generated_crystals_cif__gen_0,0.8711079774887389,prospective_unlabeled
job_234_Cr_fe_-1.123_n4_generated_crystals_cif__gen_2,0.6994444702210099,prospective_unlabeled
job_234_Cr_fe_-1.123_n4_generated_crystals_cif__gen_3,0.4364258625687119,prospective_unlabeled
job_239_Mg_fe_-1.280_n4_generated_crystals_cif__gen_2,0.4253849099058595,prospective_unlabeled
job_240_Cr_fe_-1.413_n4_generated_crystals_cif__gen_0,0.7794804207375529,prospective_unlabeled
job_240_Cr_fe_-1.413_n4_generated_crystals_cif__gen_1,0.7413713478264299,prospective_unlabeled
job_240_Cr_fe_-1.413_n4_generated_crystals_cif__gen_2,0.728915944454991,prospective_unlabeled
job_249_Cr_fe_-1.500_n4_generated_crystals_cif__gen_0,0.6658840078735365,prospective_unlabeled
job_249_Cr_fe_-1.500_n4_generated_crystals_cif__gen_1,0.1558326960552503,selected_model_oof
job_249_Cr_fe_-1.500_n4_generated_crystals_cif__gen_2,0.6201196832143931,prospective_unlabeled
job_249_Cr_fe_-1.500_n4_generated_crystals_cif__gen_3,0.2814329514868702,prospective_unlabeled
